aX_mean,aX_stddev,aX_rms,aX_min,aX_max,aX_psdMean,aX_psdMax,aY_mean,aY_stddev,aY_rms,aY_min,aY_max,aY_psdMean,aY_psdMax,aZ_mean,aZ_stddev,aZ_rms,aZ_min,aZ_max,aZ_psdMean,aZ_psdMax,gX_mean,gX_stddev,gX_rms,gX_min,gX_max,gX_psdMean,gX_psdMax,gY_mean,gY_stddev,gY_rms,gY_min,gY_max,gY_psdMean,gY_psdMax,gZ_mean,gZ_stddev,gZ_rms,gZ_min,gZ_max,gZ_psdMean,gZ_psdMax
0.479568,0.082690,0.486645,0.149902,0.581619,0.000119,0.001548,0.505589,0.144711,0.525892,0.043579,0.813248,0.000364,0.006074,0.618393,0.022106,0.618788,0.540771,0.678329,0.000008,0.000123,0.501512,0.007148,0.501563,0.468719,0.516632,0.000001,0.000009,0.499918,0.008224,0.499985,0.484894,0.527328,0.000001,0.000015,0.498682,0.034845,0.499897,0.472992,0.633636,0.000021,0.000596
0.485405,0.073675,0.490965,0.277191,0.568680,0.000094,0.002046,0.491119,0.142400,0.511347,0.214203,0.786514,0.000353,0.005996,0.618791,0.044726,0.620406,0.500656,0.740143,0.000035,0.000510,0.498757,0.007986,0.498821,0.472565,0.516235,0.000001,0.000014,0.505785,0.016342,0.506049,0.489105,0.549545,0.000005,0.000161,0.510506,0.039171,0.512006,0.473877,0.609344,0.000027,0.001104
0.468643,0.072435,0.474208,0.271698,0.555649,0.000091,0.001944,0.489646,0.150107,0.512138,0.233856,0.833023,0.000392,0.006863,0.619502,0.038002,0.620667,0.542404,0.716690,0.000025,0.000398,0.499954,0.008592,0.500027,0.465149,0.518051,0.000001,0.000015,0.504460,0.011074,0.504581,0.488815,0.532730,0.000002,0.000075,0.509841,0.045667,0.511882,0.459290,0.621887,0.000036,0.001661
0.480790,0.085898,0.488403,0.166321,0.558426,0.000128,0.002047,0.511171,0.144906,0.531313,0.168533,0.854126,0.000365,0.008315,0.614104,0.049261,0.616076,0.498337,0.815536,0.000042,0.000612,0.501218,0.013122,0.501389,0.450943,0.539429,0.000003,0.000034,0.500444,0.011226,0.500570,0.480621,0.536942,0.000002,0.000048,0.497650,0.042267,0.499442,0.464493,0.645920,0.000031,0.000938
0.465482,0.093739,0.474826,0.224182,0.593536,0.000153,0.004598,0.486626,0.140181,0.506414,0.179825,0.831711,0.000342,0.009473,0.618403,0.072929,0.622689,0.419006,0.773666,0.000093,0.001453,0.499726,0.012431,0.499880,0.453033,0.515411,0.000003,0.000051,0.507309,0.022548,0.507810,0.478287,0.558960,0.000009,0.000270,0.507566,0.045105,0.509566,0.466232,0.620682,0.000035,0.001298
0.488935,0.063377,0.493025,0.324738,0.583664,0.000070,0.002267,0.528490,0.101754,0.538197,0.334274,0.756210,0.000180,0.006636,0.605238,0.044188,0.606849,0.528580,0.685303,0.000034,0.001161,0.498491,0.008543,0.498564,0.478073,0.523315,0.000001,0.000017,0.499286,0.015904,0.499540,0.469589,0.529297,0.000004,0.000202,0.498110,0.035834,0.499397,0.450043,0.591629,0.000022,0.001028
0.459518,0.087373,0.467751,0.234818,0.602356,0.000133,0.003120,0.526959,0.164715,0.552102,0.244583,0.805969,0.000472,0.009585,0.608565,0.068713,0.612432,0.474228,0.779892,0.000082,0.002084,0.502955,0.009163,0.503038,0.479752,0.521561,0.000001,0.000027,0.505308,0.020169,0.505710,0.478195,0.557693,0.000007,0.000226,0.516420,0.047432,0.518593,0.458786,0.608383,0.000039,0.001549
0.490118,0.071925,0.495367,0.247589,0.574112,0.000090,0.001611,0.586241,0.118516,0.598100,0.175812,0.813965,0.000244,0.004215,0.585769,0.063044,0.589152,0.453949,0.812164,0.000069,0.001688,0.483030,0.014145,0.483238,0.443878,0.503677,0.000003,0.000096,0.491754,0.021600,0.492228,0.467178,0.564407,0.000008,0.000330,0.498649,0.037325,0.500044,0.458084,0.611588,0.000024,0.000847
0.464562,0.088169,0.472854,0.235977,0.591125,0.000135,0.003835,0.623925,0.045916,0.625612,0.532242,0.760284,0.000037,0.001002,0.542800,0.148525,0.562754,0.200989,0.815567,0.000384,0.013515,0.507985,0.014472,0.508191,0.490356,0.546280,0.000004,0.000114,0.511917,0.045625,0.513947,0.459091,0.607300,0.000036,0.001851,0.504788,0.012677,0.504947,0.485931,0.541748,0.000003,0.000077
0.482657,0.073671,0.488248,0.261551,0.592392,0.000094,0.001919,0.617814,0.041358,0.619197,0.550583,0.727829,0.000030,0.001191,0.529411,0.140893,0.547839,0.215088,0.783463,0.000346,0.012476,0.500312,0.008281,0.500381,0.485672,0.518860,0.000001,0.000039,0.496774,0.040547,0.498426,0.451126,0.602936,0.000029,0.001319,0.501715,0.015834,0.501965,0.479874,0.541275,0.000004,0.000194
0.478559,0.094937,0.487885,0.204529,0.587570,0.000157,0.003213,0.623478,0.045077,0.625105,0.537445,0.762024,0.000035,0.000611,0.524880,0.201553,0.562248,0.151627,0.966537,0.000707,0.015616,0.500611,0.015125,0.500839,0.461441,0.541611,0.000004,0.000073,0.513400,0.046161,0.515471,0.461075,0.621201,0.000037,0.001683,0.501483,0.011706,0.501620,0.485458,0.540558,0.000002,0.000070
0.476933,0.104663,0.488283,0.133331,0.576691,0.000191,0.003275,0.608623,0.056503,0.611240,0.537018,0.777069,0.000056,0.001403,0.544151,0.203438,0.580937,0.052231,0.999939,0.000720,0.013189,0.500438,0.021827,0.500914,0.431396,0.555115,0.000008,0.000094,0.511428,0.052948,0.514161,0.460754,0.672455,0.000049,0.001979,0.497158,0.010616,0.497271,0.478027,0.521408,0.000002,0.000050
0.502487,0.062086,0.506308,0.299988,0.561096,0.000067,0.001612,0.610501,0.055369,0.613006,0.499420,0.764771,0.000053,0.001192,0.527035,0.138801,0.545006,0.233475,0.826263,0.000335,0.010195,0.504806,0.012461,0.504960,0.478882,0.552399,0.000003,0.000033,0.501144,0.041103,0.502827,0.460587,0.618179,0.000029,0.001088,0.503023,0.014982,0.503246,0.485886,0.556259,0.000004,0.000087
0.487544,0.077060,0.493596,0.283936,0.603180,0.000103,0.002647,0.589458,0.075968,0.594333,0.450958,0.763138,0.000100,0.003109,0.547173,0.176069,0.574803,0.038834,0.876114,0.000540,0.009805,0.500071,0.026233,0.500758,0.403641,0.552231,0.000012,0.000147,0.516974,0.054717,0.519861,0.452469,0.664108,0.000052,0.002503,0.497591,0.014033,0.497788,0.480423,0.538498,0.000003,0.000130
0.498525,0.094810,0.507460,0.162750,0.582108,0.000156,0.003098,0.614956,0.058659,0.617747,0.474136,0.794434,0.000060,0.000976,0.517067,0.166409,0.543185,0.151779,0.963028,0.000482,0.008773,0.502044,0.021868,0.502520,0.439880,0.576645,0.000008,0.000149,0.498155,0.047591,0.500423,0.457047,0.650467,0.000039,0.001192,0.499462,0.008749,0.499538,0.478012,0.525040,0.000001,0.000016
0.465511,0.101570,0.476463,0.238464,0.573074,0.000180,0.005349,0.609478,0.079841,0.614685,0.394592,0.775574,0.000111,0.002639,0.548892,0.175804,0.576359,0.185760,0.874969,0.000538,0.010012,0.497951,0.016037,0.498209,0.470001,0.555664,0.000004,0.000078,0.516499,0.057075,0.519642,0.458389,0.638123,0.000057,0.002562,0.505751,0.021986,0.506229,0.483429,0.562256,0.000008,0.000266
0.503287,0.068469,0.507923,0.298248,0.573532,0.000082,0.001729,0.613186,0.055170,0.615663,0.497314,0.754669,0.000053,0.001206,0.518761,0.154795,0.541363,0.220078,0.834030,0.000417,0.010899,0.498743,0.016210,0.499007,0.476028,0.544037,0.000005,0.000117,0.486092,0.052563,0.488925,0.424576,0.631027,0.000048,0.001919,0.501493,0.013649,0.501679,0.469131,0.542633,0.000003,0.000079
0.468751,0.106720,0.480746,0.260010,0.597275,0.000198,0.004248,0.620711,0.084661,0.626458,0.461014,0.825027,0.000125,0.002712,0.525320,0.178793,0.554913,0.235764,0.873749,0.000556,0.011211,0.502971,0.013590,0.503154,0.470108,0.537781,0.000003,0.000051,0.516365,0.054882,0.519273,0.438248,0.609360,0.000052,0.002228,0.509456,0.026293,0.510134,0.480804,0.584229,0.000012,0.000359
0.448109,0.118864,0.463606,0.173492,0.577637,0.000246,0.007649,0.616401,0.086956,0.622504,0.421631,0.759232,0.000132,0.003087,0.548138,0.214889,0.588755,0.163071,0.999939,0.000804,0.014135,0.507951,0.019241,0.508315,0.481964,0.554733,0.000006,0.000146,0.516433,0.060408,0.519954,0.450378,0.646896,0.000064,0.003125,0.504902,0.023777,0.505462,0.474136,0.567734,0.000010,0.000431
0.490725,0.084991,0.498031,0.209427,0.570084,0.000126,0.003257,0.609381,0.071391,0.613549,0.436752,0.762817,0.000089,0.002350,0.533553,0.146801,0.553380,0.232452,0.897522,0.000375,0.010146,0.497682,0.014209,0.497884,0.466583,0.542816,0.000004,0.000061,0.491898,0.053567,0.494806,0.439255,0.630768,0.000050,0.001927,0.496950,0.020341,0.497366,0.471878,0.566925,0.000007,0.000241
0.456029,0.101606,0.467211,0.234009,0.591888,0.000180,0.005455,0.604551,0.086918,0.610768,0.459488,0.786301,0.000131,0.002643,0.542823,0.187973,0.574448,0.194168,0.866562,0.000615,0.011409,0.499314,0.017236,0.499611,0.445328,0.531982,0.000005,0.000092,0.515650,0.061136,0.519261,0.437332,0.634583,0.000065,0.003298,0.505031,0.021079,0.505470,0.475616,0.560776,0.000008,0.000317
0.499314,0.071055,0.504345,0.321426,0.598221,0.000088,0.002243,0.607842,0.058288,0.610631,0.479980,0.742676,0.000059,0.001324,0.522633,0.143078,0.541864,0.173508,0.799927,0.000356,0.008800,0.498640,0.014710,0.498857,0.474701,0.540436,0.000004,0.000086,0.490543,0.053099,0.493408,0.439789,0.634933,0.000049,0.001826,0.499242,0.015559,0.499484,0.483627,0.551239,0.000004,0.000088
0.458966,0.122678,0.475078,0.190857,0.580490,0.000262,0.007407,0.622787,0.071179,0.626841,0.473770,0.775436,0.000088,0.001904,0.515259,0.215755,0.558607,0.152115,0.945389,0.000810,0.015010,0.505113,0.016142,0.505371,0.459930,0.538467,0.000005,0.000045,0.517817,0.057021,0.520947,0.454559,0.630035,0.000057,0.002656,0.506547,0.017593,0.506852,0.484787,0.550705,0.000005,0.000170
0.482733,0.089505,0.490961,0.256027,0.624863,0.000139,0.003176,0.614334,0.047842,0.616194,0.489624,0.707336,0.000040,0.000640,0.528772,0.178957,0.558234,0.216568,0.882355,0.000557,0.014730,0.501847,0.009424,0.501936,0.485077,0.530731,0.000002,0.000027,0.509657,0.040981,0.511302,0.463226,0.604919,0.000029,0.001063,0.505407,0.012892,0.505571,0.486542,0.535446,0.000003,0.000074
0.494503,0.070648,0.499524,0.302460,0.610947,0.000087,0.002221,0.592215,0.048103,0.594166,0.508240,0.708771,0.000040,0.001270,0.570925,0.135570,0.586801,0.281265,0.803009,0.000320,0.010914,0.501270,0.006609,0.501314,0.487106,0.525177,0.000001,0.000009,0.507526,0.039173,0.509036,0.468033,0.603287,0.000027,0.001354,0.502621,0.013368,0.502799,0.479874,0.541229,0.000003,0.000098
0.510734,0.042202,0.512474,0.384323,0.577087,0.000031,0.001015,0.600319,0.050735,0.602459,0.460815,0.687729,0.000045,0.000931,0.539604,0.126815,0.554306,0.322220,0.853973,0.000280,0.008010,0.500300,0.005884,0.500335,0.488327,0.518723,0.000001,0.000010,0.498610,0.032760,0.499685,0.462982,0.594696,0.000019,0.000530,0.504505,0.011250,0.504630,0.486313,0.542740,0.000002,0.000063
0.479879,0.068216,0.484703,0.296371,0.541077,0.000081,0.002876,0.590795,0.070345,0.594968,0.432419,0.747269,0.000086,0.001935,0.585976,0.128863,0.599978,0.249466,0.832977,0.000289,0.006962,0.497398,0.009754,0.497493,0.460602,0.524857,0.000002,0.000021,0.507795,0.039472,0.509327,0.470840,0.627579,0.000027,0.001271,0.502007,0.018809,0.502360,0.474747,0.556473,0.000006,0.000220
0.540985,0.014764,0.541186,0.477203,0.573883,0.000004,0.000044,0.566918,0.060624,0.570151,0.406998,0.663834,0.000064,0.002281,0.563473,0.056543,0.566303,0.339478,0.651947,0.000056,0.001498,0.520517,0.028391,0.521290,0.490234,0.655609,0.000014,0.000434,0.495643,0.018618,0.495993,0.452972,0.557846,0.000006,0.000111,0.502962,0.010466,0.503071,0.485962,0.547714,0.000002,0.000033
0.510193,0.049563,0.512595,0.348877,0.583969,0.000043,0.000974,0.380981,0.058603,0.385462,0.183548,0.509964,0.000060,0.001021,0.533688,0.123266,0.547739,0.214584,0.858643,0.000264,0.006372,0.511142,0.022019,0.511616,0.420044,0.557922,0.000008,0.000154,0.502744,0.039421,0.504287,0.382843,0.552261,0.000027,0.000760,0.501178,0.009577,0.501269,0.480148,0.524811,0.000002,0.000034
0.474298,0.082678,0.481450,0.245621,0.542175,0.000119,0.002469,0.390586,0.036654,0.392302,0.297562,0.440918,0.000023,0.000427,0.459293,0.180909,0.493638,0.105057,0.847748,0.000570,0.009145,0.498517,0.010206,0.498621,0.458099,0.522705,0.000002,0.000031,0.489154,0.047646,0.491469,0.377335,0.536224,0.000040,0.001752,0.498669,0.009061,0.498752,0.474319,0.516174,0.000001,0.000027
0.453367,0.088475,0.461919,0.221313,0.539902,0.000136,0.003287,0.383240,0.033083,0.384665,0.310577,0.440994,0.000019,0.000717,0.469208,0.183900,0.503960,0.028275,0.828522,0.000589,0.011515,0.501159,0.010381,0.501266,0.468964,0.521667,0.000002,0.000015,0.486281,0.056734,0.489579,0.363647,0.549774,0.000056,0.002368,0.502492,0.010792,0.502608,0.488052,0.538788,0.000002,0.000039
0.452075,0.095222,0.461995,0.207062,0.525406,0.000158,0.004559,0.391469,0.045258,0.394077,0.262238,0.464050,0.000036,0.000681,0.443507,0.186190,0.481004,0.077332,0.850174,0.000603,0.022866,0.500562,0.011491,0.500694,0.470978,0.534882,0.000002,0.000023,0.495820,0.059820,0.499416,0.358658,0.554199,0.000062,0.002818,0.501229,0.011523,0.501361,0.473495,0.531143,0.000002,0.000042
0.494773,0.052529,0.497554,0.321350,0.541275,0.000048,0.000850,0.396595,0.055280,0.400429,0.228180,0.499863,0.000053,0.001182,0.528196,0.168266,0.554350,0.116196,0.797806,0.000492,0.018638,0.499264,0.011136,0.499388,0.480362,0.533249,0.000002,0.000025,0.501033,0.048920,0.503416,0.378616,0.562408,0.000042,0.001517,0.500510,0.015127,0.500738,0.478989,0.539871,0.000004,0.000115
0.473213,0.092520,0.482173,0.228165,0.547653,0.000149,0.004277,0.384873,0.061237,0.389714,0.186157,0.489487,0.000065,0.000917,0.459658,0.192967,0.498520,0.000061,0.818298,0.000648,0.022809,0.503683,0.016088,0.503940,0.466339,0.558502,0.000005,0.000080,0.495130,0.052545,0.497910,0.352875,0.548080,0.000048,0.001832,0.499479,0.016611,0.499755,0.479843,0.559143,0.000005,0.000156
0.474983,0.102592,0.485937,0.128891,0.559631,0.000183,0.003281,0.385677,0.060774,0.390436,0.176788,0.492935,0.000064,0.001320,0.475874,0.161644,0.502578,0.034271,0.775208,0.000455,0.013512,0.502427,0.013576,0.502611,0.480545,0.538925,0.000003,0.000069,0.502620,0.051663,0.505268,0.347061,0.546143,0.000046,0.001477,0.498520,0.016291,0.498786,0.435013,0.518356,0.000005,0.000087
0.433403,0.117813,0.449130,0.121490,0.532669,0.000242,0.008149,0.389074,0.086868,0.398653,0.187485,0.561172,0.000131,0.003247,0.436441,0.209636,0.484178,0.000061,0.766830,0.000765,0.017949,0.505237,0.013920,0.505429,0.486465,0.550827,0.000003,0.000082,0.482157,0.068753,0.487034,0.346664,0.565857,0.000082,0.003878,0.492988,0.018191,0.493323,0.432877,0.515259,0.000006,0.000100
0.442810,0.115173,0.457543,0.066162,0.535858,0.000231,0.004936,0.411771,0.090803,0.421664,0.131378,0.614258,0.000144,0.002242,0.418918,0.189696,0.459866,0.000061,0.805099,0.000626,0.022614,0.501442,0.012633,0.501601,0.475037,0.547180,0.000003,0.000042,0.509966,0.067745,0.514446,0.332016,0.580536,0.000080,0.003012,0.501577,0.021563,0.502040,0.422104,0.536804,0.000008,0.000130
0.440766,0.146378,0.464436,0.017090,0.546783,0.000373,0.007125,0.389021,0.078474,0.396857,0.087433,0.524780,0.000107,0.001742,0.528738,0.199644,0.565174,0.000061,0.871628,0.000693,0.021426,0.503800,0.016298,0.504064,0.460602,0.545853,0.000005,0.000076,0.489023,0.077115,0.495066,0.302429,0.572800,0.000103,0.003196,0.500023,0.021317,0.500477,0.437042,0.555466,0.000008,0.000103
0.435308,0.132935,0.455154,0.068268,0.550781,0.000308,0.009359,0.396643,0.084574,0.405559,0.173141,0.518494,0.000124,0.002410,0.415159,0.212726,0.466486,0.000061,0.943298,0.000788,0.023005,0.503199,0.014204,0.503399,0.482285,0.546799,0.000004,0.000039,0.488712,0.079260,0.495098,0.291351,0.561539,0.000109,0.003302,0.500715,0.015014,0.500940,0.455261,0.527603,0.000004,0.000045
0.486794,0.075419,0.492601,0.269745,0.567169,0.000099,0.002985,0.420177,0.066242,0.425366,0.248825,0.532700,0.000076,0.002034,0.505921,0.174744,0.535249,0.065857,0.836700,0.000531,0.015451,0.503227,0.015531,0.503467,0.466843,0.546112,0.000004,0.000051,0.505084,0.064087,0.509133,0.332230,0.595123,0.000071,0.002070,0.493399,0.017019,0.493692,0.460907,0.534500,0.000005,0.000097
0.466792,0.124089,0.483004,0.129623,0.596909,0.000268,0.005454,0.388698,0.065392,0.394160,0.185425,0.528214,0.000074,0.002304,0.406824,0.198134,0.452508,0.000061,0.852341,0.000684,0.018331,0.501441,0.015232,0.501673,0.463104,0.546600,0.000004,0.000045,0.501035,0.050301,0.503554,0.331070,0.562546,0.000044,0.000726,0.502314,0.011708,0.502450,0.471191,0.524429,0.000002,0.000077
0.486623,0.066164,0.491100,0.313309,0.547668,0.000076,0.002570,0.413729,0.084901,0.422350,0.226486,0.662811,0.000125,0.002677,0.526351,0.166738,0.552129,0.131500,0.852417,0.000484,0.017923,0.499508,0.019711,0.499896,0.442368,0.546143,0.000007,0.000103,0.500426,0.052225,0.503144,0.364090,0.556625,0.000047,0.001570,0.504274,0.033181,0.505364,0.447128,0.630402,0.000019,0.000312
0.452203,0.118114,0.467374,0.162384,0.576965,0.000243,0.006202,0.388360,0.066589,0.394028,0.223648,0.533096,0.000077,0.001900,0.438782,0.208971,0.486002,0.016479,0.818436,0.000760,0.016599,0.503600,0.013617,0.503784,0.478363,0.539719,0.000003,0.000053,0.486795,0.057002,0.490121,0.363678,0.543823,0.000057,0.002218,0.497186,0.017860,0.497507,0.436691,0.531647,0.000006,0.000061
0.445467,0.097766,0.456069,0.225693,0.560074,0.000166,0.003435,0.399190,0.063284,0.404175,0.210709,0.477722,0.000070,0.001655,0.423986,0.188295,0.463917,0.076767,0.798538,0.000617,0.020938,0.506205,0.013087,0.506375,0.469788,0.540710,0.000003,0.000050,0.498196,0.058174,0.501582,0.342865,0.566986,0.000059,0.002035,0.502584,0.014201,0.502784,0.473297,0.543503,0.000004,0.000120
0.551818,0.017571,0.552098,0.518921,0.594345,0.000005,0.000094,0.426609,0.056249,0.430301,0.302551,0.537598,0.000055,0.002733,0.552264,0.087073,0.559086,0.384872,0.744888,0.000132,0.006258,0.477465,0.019594,0.477867,0.430069,0.523056,0.000007,0.000173,0.504503,0.031159,0.505464,0.456635,0.571808,0.000017,0.000592,0.505347,0.012479,0.505501,0.471466,0.524521,0.000003,0.000115
