aX,aY,aZ,gX,gY,gZ
0.077,0.141,0.965,5.981,-6.104,21.484
0.091,0.129,0.980,7.141,-4.822,23.193
0.111,0.127,0.989,7.385,-2.441,24.170
0.135,0.122,0.986,7.141,-0.061,24.658
0.157,0.124,0.977,7.080,2.014,24.719
0.185,0.115,0.970,7.629,2.686,24.231
0.219,0.119,0.955,7.874,2.808,24.109
0.252,0.121,0.945,7.690,3.235,24.109
0.282,0.118,0.941,6.775,3.784,22.888
0.310,0.128,0.933,5.005,5.005,21.423
0.332,0.144,0.930,2.686,6.470,19.409
0.343,0.159,0.935,1.343,7.935,16.357
0.343,0.153,0.935,1.648,7.874,12.268
0.332,0.129,0.932,2.075,6.714,8.789
0.322,0.099,0.937,1.831,5.493,6.775
0.305,0.071,0.950,1.038,5.249,5.676
0.291,0.054,0.966,0.488,5.066,5.371
0.283,0.037,0.978,0.671,3.967,6.592
0.285,0.032,0.992,0.732,2.625,8.850
0.286,0.041,1.004,0.488,2.014,11.230
0.277,0.052,1.021,0.549,1.709,13.062
0.280,0.054,1.031,0.671,1.099,14.465
0.283,0.053,1.040,-0.122,0.427,15.137
0.280,0.059,1.054,-2.258,-0.305,14.893
0.273,0.082,1.078,-4.211,-0.183,14.282
0.259,0.102,1.100,-4.822,0.366,12.939
0.239,0.109,1.110,-3.357,1.343,11.353
0.209,0.102,1.116,-1.343,3.174,9.277
0.179,0.085,1.110,0.732,6.226,7.629
0.159,0.058,1.086,2.625,10.254,6.775
0.141,0.031,1.059,3.479,14.526,6.287
0.119,0.020,1.037,3.235,18.555,6.348
0.094,0.020,1.023,3.113,21.057,7.507
0.085,0.004,1.014,3.784,22.400,9.277
0.085,-0.015,0.996,5.310,23.804,11.536
0.085,-0.030,0.971,5.920,24.841,14.221
0.094,-0.038,0.954,5.432,25.208,16.418
0.110,-0.050,0.951,4.700,25.696,18.616
0.126,-0.054,0.945,4.700,26.550,21.301
0.120,-0.049,0.941,5.920,26.978,24.170
0.112,-0.050,0.930,8.118,27.466,27.222
0.115,-0.048,0.912,10.681,26.428,30.457
0.126,-0.048,0.898,12.695,24.475,33.630
0.141,-0.045,0.879,13.184,23.315,36.072
0.169,-0.035,0.873,13.245,22.766,37.720
0.203,-0.031,0.873,13.428,20.752,39.856
0.238,-0.028,0.877,14.099,18.677,42.297
0.262,-0.014,0.872,14.526,17.639,44.250
0.288,0.005,0.859,14.771,17.395,46.204
0.310,0.016,0.844,15.320,17.578,47.180
0.327,0.025,0.837,16.113,16.174,46.631
0.338,0.027,0.823,16.174,12.512,45.166
0.350,0.033,0.813,15.015,9.888,43.579
0.374,0.041,0.824,12.573,8.667,42.053
0.387,0.063,0.835,10.071,7.812,40.649
0.404,0.078,0.840,8.911,7.874,39.368
0.427,0.080,0.828,9.888,7.690,37.842

0.750,0.499,1.241,-46.814,187.927,-89.722
0.852,0.509,0.935,-17.334,173.828,-69.031
0.816,0.545,0.937,-13.000,138.916,-54.138
0.817,0.511,1.064,-11.536,109.619,-45.715
0.843,0.420,1.201,10.925,90.515,-25.940
0.908,0.281,0.959,53.223,85.327,-6.592
0.983,0.146,0.593,83.191,70.251,-1.709
0.920,0.035,0.216,83.740,40.710,-10.376
0.837,-0.052,0.018,53.467,8.850,-23.865
0.799,-0.142,-0.093,9.216,-12.085,-34.668
0.825,-0.231,-0.142,-33.508,-21.423,-41.687
0.888,-0.290,-0.238,-67.444,-27.161,-45.044
0.844,-0.261,-0.168,-85.144,-34.119,-45.959
0.851,-0.352,-0.419,-70.496,-21.484,-43.457
0.726,-0.421,-0.563,-39.856,-22.644,-38.513
0.515,-0.439,-0.550,-7.324,-41.870,-31.128
0.318,-0.512,-0.573,24.719,-68.237,-13.855
0.163,-0.539,-0.609,48.462,-99.182,8.606
0.121,-0.472,-0.701,50.049,-131.409,30.396
-0.003,-0.270,-0.605,21.851,-163.818,37.720
-0.176,-0.031,-0.259,-21.545,-190.369,36.072
-0.297,0.218,0.233,-57.800,-207.825,36.438
-0.379,0.391,0.735,-79.468,-220.154,37.354
-0.399,0.494,1.120,-90.698,-219.849,37.659
-0.388,0.606,1.495,-97.534,-207.764,34.119
-0.319,0.672,1.784,-93.323,-184.570,28.992
-0.225,0.684,1.854,-77.515,-150.330,22.705
-0.134,0.752,1.777,-62.134,-109.253,14.465
-0.041,0.814,1.656,-50.232,-74.463,3.113
0.068,0.805,1.595,-37.109,-53.650,-8.362
0.089,0.782,1.461,-24.109,-56.458,-17.944
0.078,0.683,1.343,-8.911,-63.416,-22.888
0.081,0.570,1.239,4.333,-56.763,-27.771
0.094,0.500,1.146,8.850,-43.884,-31.250
0.108,0.472,1.111,6.592,-31.067,-32.532
0.138,0.459,1.095,5.493,-23.193,-32.288
0.153,0.444,1.074,9.094,-26.062,-32.715
0.130,0.408,1.042,15.442,-35.461,-33.508
0.084,0.357,1.000,21.973,-41.809,-34.058
0.034,0.303,0.981,25.208,-39.551,-33.630
-0.028,0.268,0.985,23.499,-34.668,-32.898
-0.098,0.237,1.005,19.104,-31.006,-31.738
-0.144,0.206,1.039,14.709,-28.625,-28.503
-0.169,0.167,1.067,11.841,-27.161,-23.071
-0.199,0.151,1.089,9.033,-25.269,-16.968
-0.212,0.139,1.098,6.653,-22.217,-9.705
-0.196,0.134,1.115,5.066,-17.517,-2.319
-0.184,0.143,1.114,3.479,-11.169,3.784
-0.157,0.159,1.101,1.343,-4.150,10.376
-0.105,0.173,1.074,-1.038,1.465,16.846
-0.051,0.213,1.037,-3.540,5.981,20.630
-0.013,0.259,1.013,-5.981,8.789,21.973
0.027,0.272,1.002,-6.653,10.071,22.156
0.069,0.269,1.005,-6.897,11.047,21.729
0.110,0.281,1.004,-7.324,12.634,21.057
0.141,0.302,0.993,-7.263,13.428,20.020
0.169,0.315,0.984,-5.859,12.512,18.372
0.189,0.325,0.972,-3.479,11.047,16.541
0.201,0.327,0.963,-1.709,10.071,14.587
0.216,0.322,0.958,-0.366,10.010,12.695
0.221,0.318,0.954,1.038,9.949,10.620
0.219,0.310,0.950,2.625,10.071,8.972
0.211,0.299,0.948,4.089,9.644,7.507
0.201,0.287,0.945,5.676,8.545,6.470
0.192,0.274,0.942,6.958,7.812,5.920
0.184,0.271,0.943,7.446,7.507,5.920
0.171,0.270,0.943,7.935,7.385,5.981
0.162,0.261,0.940,8.972,7.690,6.287
0.157,0.247,0.933,10.437,7.874,6.836
0.147,0.233,0.926,11.475,7.690,7.812
0.143,0.221,0.921,11.108,7.690,8.484
0.141,0.211,0.917,9.338,8.606,9.033
0.149,0.203,0.909,7.202,9.888,9.094
0.166,0.208,0.903,4.517,11.230,8.972
0.177,0.222,0.904,1.648,10.681,8.362
0.169,0.232,0.908,0.305,8.179,7.202
0.162,0.226,0.915,0.122,5.920,6.104
0.156,0.212,0.924,0.061,4.517,5.615
0.148,0.208,0.936,-1.282,3.906,5.859
0.149,0.214,0.949,-2.502,5.005,6.409
0.155,0.220,0.959,-2.625,6.348,7.263
0.167,0.228,0.962,-2.502,7.263,8.545
0.173,0.244,0.959,-2.075,7.263,9.399
0.181,0.254,0.954,-1.831,7.385,10.071
0.194,0.262,0.944,-0.671,7.507,10.620
0.194,0.268,0.935,0.488,7.202,10.620
0.195,0.269,0.928,0.671,7.690,9.827
0.201,0.267,0.929,1.099,8.301,9.094
0.208,0.263,0.925,1.404,8.057,8.362
0.214,0.261,0.918,0.977,7.507,7.507
0.218,0.267,0.913,-1.038,6.958,6.470
0.220,0.276,0.916,-2.869,7.385,5.066
0.214,0.281,0.925,-3.967,7.874,3.052
0.202,0.278,0.935,-3.418,7.874,1.526
0.191,0.272,0.942,-2.197,7.935,0.916
0.178,0.262,0.942,-0.671,7.812,1.160
0.175,0.250,0.929,0.427,8.362,2.014
0.181,0.255,0.918,-0.305,8.972,2.563
0.182,0.264,0.909,-2.625,9.766,2.380
0.182,0.278,0.915,-4.944,10.376,1.221
0.174,0.282,0.928,-6.287,9.888,0.061
0.168,0.276,0.941,-5.981,9.460,-0.793
0.157,0.281,0.950,-5.859,9.766,-1.282
0.141,0.290,0.961,-5.798,11.475,-1.465
0.140,0.288,0.970,-5.432,13.855,-1.221
0.141,0.281,0.964,-5.310,16.479,-0.977
0.139,0.290,0.949,-7.202,19.104,-1.221
0.130,0.302,0.931,-10.620,22.156,-2.319
0.114,0.328,0.933,-14.771,25.574,-3.662
-0.011,0.397,0.971,-14.771,26.917,-4.822
0.180,0.352,0.960,-8.667,25.635,-9.399
0.150,0.365,0.954,-11.475,27.710,-11.841
0.110,0.359,0.985,-13.855,26.001,-14.282
0.097,0.371,1.023,-13.123,27.527,-16.602
0.098,0.369,1.028,-7.507,25.330,-16.479
0.093,0.351,0.989,0.061,21.301,-13.855
0.070,0.360,0.941,3.174,22.827,-10.193
0.076,0.383,0.897,2.136,26.306,-7.446
0.105,0.377,0.868,0.977,28.503,-6.104

1.221,0.410,0.995,9.888,-68.665,86.731
1.160,0.348,1.012,8.606,-56.396,71.106
1.056,0.127,0.936,5.432,-41.138,54.810
1.047,0.212,1.024,-13.245,-20.935,44.312
1.025,0.407,1.116,-28.076,-10.620,42.236
0.964,0.473,1.158,-19.958,-19.775,40.161
0.859,0.461,1.189,-5.188,-34.241,36.072
0.741,0.456,1.230,1.038,-40.405,28.198
0.626,0.463,1.271,0.732,-34.058,15.930
0.532,0.474,1.304,-0.427,-18.738,1.038
0.424,0.440,1.307,0.793,-2.075,-14.526
0.290,0.356,1.286,2.930,11.230,-29.114
0.171,0.260,1.261,4.211,23.682,-39.856
0.062,0.167,1.220,6.165,33.081,-46.326
-0.028,0.077,1.158,9.033,38.635,-47.974
-0.095,0.005,1.091,12.146,41.565,-44.617
-0.128,-0.047,1.036,14.038,40.344,-37.415
-0.138,-0.064,1.001,14.526,35.339,-28.076
-0.125,-0.063,0.985,15.320,28.015,-18.127
-0.102,-0.067,0.959,17.578,20.386,-9.033
-0.071,-0.055,0.931,18.555,14.893,-2.808
-0.033,-0.018,0.899,16.541,12.573,1.099
0.022,0.027,0.879,12.817,12.695,2.258
0.068,0.055,0.867,9.094,13.184,0.488
0.104,0.052,0.868,6.836,13.916,-2.319
0.127,0.028,0.867,5.981,14.771,-4.517
0.135,0.001,0.862,5.493,14.954,-5.371
0.144,-0.016,0.859,5.066,15.686,-3.845
0.158,-0.017,0.851,5.127,16.052,-1.221
0.181,-0.012,0.842,5.188,14.832,2.136
0.195,-0.000,0.847,3.784,12.207,5.005
0.204,0.010,0.859,2.258,10.254,7.385
0.218,0.034,0.874,1.282,8.728,9.521
0.232,0.061,0.880,0.488,6.958,10.376
0.240,0.083,0.899,-1.282,5.737,9.338
0.238,0.094,0.927,-3.174,4.456,7.629
0.233,0.087,0.946,-3.296,3.357,5.859
0.228,0.076,0.958,-2.197,2.136,4.456
0.228,0.072,0.969,-1.892,1.587,3.845
0.219,0.077,0.980,-2.319,1.221,3.235
0.216,0.078,0.995,-2.319,0.854,2.625
0.212,0.070,1.001,-1.526,0.610,2.136
0.205,0.065,1.004,-0.427,0.488,1.831
0.197,0.070,1.003,0.061,1.343,1.770
0.191,0.075,1.006,1.038,2.625,1.953
0.184,0.078,1.008,2.319,3.052,1.892
0.182,0.079,1.001,3.235,3.052,1.038
0.172,0.088,1.000,3.296,3.479,-0.122
0.166,0.078,1.003,2.686,4.333,-1.221
0.166,0.070,1.006,2.319,6.348,-2.014
0.161,0.063,1.007,2.502,8.118,-2.197
0.164,0.045,0.997,3.601,9.949,-1.648
0.170,0.043,0.978,4.456,10.437,-0.732
0.177,0.049,0.965,4.883,10.132,0.366
0.183,0.050,0.957,6.226,8.667,1.465
0.185,0.042,0.950,7.263,6.775,1.709
0.181,0.037,0.944,7.507,5.554,2.014
0.181,0.034,0.940,7.141,5.615,2.747
0.187,0.037,0.933,6.714,6.714,3.906
0.193,0.046,0.919,6.653,7.751,4.517
0.196,0.043,0.907,6.226,7.874,4.578
0.202,0.040,0.900,4.822,7.751,4.333
0.215,0.042,0.896,2.747,8.057,3.540
0.222,0.050,0.896,0.854,7.874,2.258
0.220,0.044,0.903,-0.061,6.348,1.221
0.220,0.032,0.911,0.000,5.188,1.221
0.217,0.031,0.911,0.122,3.967,1.953
0.216,0.042,0.911,0.488,2.930,3.113
0.213,0.057,0.914,0.488,1.526,3.601
0.208,0.065,0.917,0.183,0.610,3.235
0.200,0.065,0.930,-1.160,0.122,2.197
0.195,0.055,0.946,-2.441,0.427,0.854
0.191,0.049,0.959,-2.930,1.221,0.488
0.194,0.046,0.967,-2.808,1.709,0.854
0.197,0.052,0.972,-2.441,1.709,1.587
0.200,0.063,0.979,-2.014,1.221,2.258
0.210,0.074,0.984,-1.038,0.854,2.625
0.204,0.083,0.993,-0.427,0.305,2.136
0.201,0.083,1.003,-0.427,0.305,1.221
0.198,0.080,1.012,-0.610,1.221,0.610
0.200,0.086,1.014,-0.793,2.502,-0.183
0.208,0.101,1.015,-1.709,4.333,-0.977
0.222,0.110,1.012,-2.686,6.042,-2.075
0.234,0.125,1.016,-3.540,6.836,-3.113
0.242,0.130,1.028,-4.395,7.019,-4.150
0.246,0.127,1.048,-3.784,7.080,-4.639
0.243,0.122,1.060,-1.953,6.775,-4.456
0.244,0.119,1.064,0.549,7.324,-3.845
0.243,0.126,1.057,2.686,8.850,-3.174
0.250,0.132,1.040,4.822,11.047,-2.808
0.257,0.133,1.012,6.409,13.062,-3.479
0.265,0.111,0.988,7.019,14.709,-5.676
0.264,0.087,0.959,6.165,16.052,-9.277
0.251,0.065,0.945,3.845,17.334,-13.733
0.234,0.030,0.936,2.380,18.555,-17.212
0.215,-0.005,0.926,2.258,19.226,-19.104
0.199,-0.039,0.909,2.991,19.409,-19.287
0.186,-0.065,0.877,3.784,19.714,-18.372
0.170,-0.082,0.838,4.822,20.020,-16.724
0.152,-0.099,0.800,4.944,19.958,-15.137
0.135,-0.122,0.768,4.150,18.677,-13.672
0.123,-0.136,0.754,2.197,15.991,-10.925
0.121,-0.143,0.757,-0.610,12.390,-6.714
0.127,-0.142,0.772,-2.563,8.179,-2.502
0.135,-0.127,0.796,-3.296,3.174,1.953
0.144,-0.106,0.812,-2.991,-1.099,6.531
0.161,-0.082,0.829,-2.747,-4.822,10.315
0.173,-0.050,0.852,-3.601,-8.362,13.184
0.186,-0.022,0.884,-5.066,-11.169,15.259
0.197,-0.002,0.923,-6.470,-12.817,16.724
0.208,0.015,0.960,-7.629,-13.428,17.700
0.223,0.045,0.989,-8.301,-13.184,18.433
0.238,0.081,1.012,-8.484,-12.390,18.311
0.249,0.107,1.034,-8.301,-11.292,17.334
0.255,0.124,1.058,-7.812,-10.193,15.625
0.260,0.132,1.080,-7.324,-8.362,13.733
0.260,0.133,1.094,-6.165,-5.737,11.719
0.259,0.140,1.097,-4.517,-2.686,10.193
0.260,0.146,1.092,-3.052,-0.244,8.728

0.778,0.628,-1.495,326.843,-367.798,-275.330
0.555,0.657,-1.744,304.871,-421.875,-336.609
0.394,0.567,-1.971,241.028,-457.031,-395.874
-0.068,0.392,-1.977,144.836,-501.526,-445.679
-0.433,0.133,-1.706,35.339,-548.218,-463.806
-0.616,0.004,-1.232,-70.618,-577.698,-446.838
-0.632,-0.041,-0.806,-144.836,-594.543,-402.344
-0.534,-0.095,-0.534,-178.101,-611.023,-347.473
-0.540,-0.117,-0.402,-183.350,-632.507,-298.706
-0.657,-0.206,-0.284,-184.448,-651.733,-261.536
-0.862,-0.325,-0.026,-190.063,-661.621,-228.943
-0.896,-0.517,0.289,-196.411,-657.532,-187.378
-0.644,-0.668,0.576,-206.360,-627.075,-141.296
-0.429,-0.629,1.010,-240.845,-566.589,-104.370
-0.271,-0.421,1.500,-284.973,-476.440,-81.421
-0.236,-0.058,1.964,-303.955,-371.704,-81.421
-0.248,0.164,2.120,-267.944,-278.870,-96.802
-0.246,0.123,1.965,-197.144,-208.130,-111.145
-0.205,-0.053,1.793,-139.709,-148.193,-117.249
-0.105,-0.223,1.702,-106.384,-97.778,-108.459
0.033,-0.337,1.618,-85.266,-65.552,-86.670
0.136,-0.343,1.612,-71.106,-57.129,-64.575
0.168,-0.255,1.629,-61.890,-63.354,-45.898
0.205,-0.130,1.614,-55.786,-66.650,-32.104
0.210,0.009,1.635,-56.274,-63.660,-25.452
0.169,0.106,1.676,-54.810,-53.955,-23.804
0.118,0.155,1.716,-44.922,-38.025,-21.301
0.043,0.160,1.703,-24.841,-16.663,-17.395
0.009,0.099,1.703,0.916,4.211,-8.301
-0.001,-0.005,1.663,31.494,23.926,8.728
0.010,-0.077,1.572,63.110,42.603,30.945
0.003,-0.157,1.444,89.478,58.167,53.772
0.055,-0.256,1.248,109.619,69.641,76.355
0.252,-0.328,0.961,113.159,79.590,92.407
0.336,-0.159,0.735,89.783,86.426,90.210
0.332,0.047,0.685,53.467,79.407,70.007
0.332,0.115,0.697,27.344,65.552,47.180
0.360,0.062,0.730,19.775,50.171,29.846
0.341,-0.063,0.764,23.254,32.837,16.479
0.293,-0.175,0.775,26.306,23.743,8.606
0.280,-0.224,0.769,26.611,28.137,8.301
0.313,-0.230,0.734,28.259,38.635,12.329
0.333,-0.212,0.687,28.442,42.664,15.869
0.327,-0.197,0.666,25.879,41.565,16.602
0.327,-0.194,0.689,20.752,40.283,15.991
0.302,-0.212,0.761,14.221,39.734,15.503
0.325,-0.211,0.840,9.521,43.884,16.602
0.401,-0.215,0.853,8.728,53.772,19.836
0.479,-0.194,0.790,10.315,59.143,22.583
0.508,-0.149,0.710,12.085,52.795,20.447
0.509,-0.113,0.667,14.587,31.128,15.015
0.494,-0.138,0.672,16.846,6.409,8.972
0.468,-0.161,0.729,12.329,-9.521,4.578
0.464,-0.187,0.802,3.723,-15.686,1.892
0.455,-0.188,0.872,-2.625,-16.479,0.488
0.443,-0.193,0.924,-4.028,-15.869,-0.427
0.439,-0.189,0.942,-2.930,-13.672,-0.671
0.427,-0.189,0.940,-2.014,-10.193,-1.099
0.425,-0.184,0.935,-0.916,-4.211,-0.916
0.464,-0.198,0.881,1.282,2.197,-1.038
0.462,-0.171,0.844,1.282,1.099,-2.441
0.434,-0.170,0.845,-2.686,-2.380,-4.272
0.410,-0.178,0.873,-7.935,-3.357,-6.409
0.388,-0.194,0.919,-10.315,-2.136,-7.996
0.365,-0.224,0.957,-8.972,-0.366,-7.690
0.351,-0.252,0.978,-5.798,2.502,-4.395
0.348,-0.279,0.977,-2.808,7.507,0.793
0.331,-0.303,0.999,-1.038,13.977,7.446
0.326,-0.296,1.031,-0.488,23.315,13.672
0.313,-0.267,1.066,-0.732,36.621,20.020
0.315,-0.220,1.079,-1.221,52.490,25.452
0.334,-0.173,1.063,-0.488,72.449,28.809
0.347,-0.131,1.076,1.404,92.834,28.809
0.360,-0.119,1.096,5.554,114.319,25.696
0.371,-0.128,1.149,10.620,136.536,21.118
0.367,-0.183,1.211,12.939,163.940,18.127
0.361,-0.230,1.235,10.559,201.782,18.616
0.379,-0.266,1.209,4.150,250.549,21.057
0.410,-0.235,1.148,-5.005,304.871,24.963
0.470,-0.172,1.003,-20.203,359.497,26.611
0.507,-0.159,0.872,-51.208,415.222,20.569
0.575,-0.211,0.792,-95.886,476.746,10.010
0.576,-0.225,0.617,-140.625,539.246,4.639
0.524,-0.242,0.519,-176.941,599.121,4.272
0.473,-0.208,0.336,-203.735,650.513,5.249
0.374,-0.189,0.169,-214.233,692.749,6.470
0.309,-0.219,-0.058,-207.825,718.201,11.353
0.301,-0.304,-0.183,-185.913,713.135,21.729
0.320,-0.297,-0.210,-156.433,677.673,36.743
0.305,-0.337,-0.284,-124.512,630.188,53.833
0.347,-0.315,-0.368,-91.125,574.829,70.923
0.370,-0.301,-0.508,-58.838,515.869,89.050
0.418,-0.255,-0.581,-40.222,461.670,104.797
0.428,-0.175,-0.642,-38.208,419.739,115.540
0.440,-0.089,-0.718,-42.053,392.273,117.920
0.465,-0.031,-0.772,-42.664,371.582,115.051
0.471,-0.012,-0.859,-39.673,349.487,111.633
0.491,-0.006,-0.952,-34.424,323.120,107.300
0.513,0.007,-0.997,-28.564,295.471,102.661
0.537,0.038,-0.991,-21.912,267.395,98.572
0.557,0.090,-0.972,-14.221,239.441,93.933
0.547,0.137,-0.966,-5.310,213.745,86.304
0.498,0.151,-1.005,1.648,194.397,75.928
0.532,0.174,-1.038,6.714,179.871,68.054
0.476,0.213,-1.102,13.306,161.865,63.904
0.532,0.271,-1.208,22.888,143.005,57.129
0.618,0.255,-1.201,30.945,120.117,44.556
0.495,0.323,-1.264,31.555,79.102,23.682
0.449,0.288,-1.183,32.654,56.274,10.193
0.443,0.218,-1.187,24.963,45.593,2.747
0.389,0.168,-1.088,10.193,38.330,-1.892
0.384,0.134,-1.019,-3.052,40.405,0.610
0.413,0.115,-0.970,-10.254,48.157,4.883
0.427,0.180,-0.994,-8.911,47.974,9.399
0.458,0.205,-1.031,-0.854,44.067,11.658
0.491,0.252,-0.993,8.179,36.926,9.644
0.387,0.212,-1.079,13.489,27.283,5.371
0.388,0.243,-1.120,7.751,22.888,-5.249
0.364,0.165,-1.092,-1.770,30.334,-14.526

0.263,1.354,-1.687,106.628,122.437,153.992
0.308,1.289,-1.836,55.908,134.033,118.286
0.220,1.196,-1.841,15.198,115.662,75.256
0.060,1.039,-1.718,-9.155,73.608,30.090
-0.185,0.841,-1.489,-19.531,26.184,-9.399
-0.437,0.609,-1.249,-18.066,-9.094,-38.147
-0.603,0.346,-1.030,-10.315,-25.574,-51.453
-0.650,0.126,-0.893,-5.615,-25.391,-47.119
-0.600,0.039,-0.850,-10.986,-14.221,-30.823
-0.548,0.070,-0.894,-25.452,3.357,-10.376
-0.495,0.175,-0.958,-37.720,17.273,5.798
-0.395,0.318,-1.028,-42.786,17.273,16.174
-0.307,0.429,-1.059,-41.992,8.362,18.921
-0.266,0.489,-1.043,-39.246,-1.282,14.099
-0.301,0.515,-1.010,-37.048,-8.789,4.089
-0.335,0.481,-0.928,-33.752,-12.573,-4.089
-0.364,0.443,-0.858,-30.640,-13.855,-7.446
-0.367,0.407,-0.839,-27.588,-12.024,-7.935
-0.369,0.399,-0.822,-25.269,-8.362,-7.385
-0.361,0.412,-0.807,-23.071,-4.333,-6.958
-0.325,0.438,-0.804,-20.752,-0.305,-6.348
-0.300,0.452,-0.835,-17.090,2.625,-7.385
-0.287,0.461,-0.859,-11.902,0.977,-10.681
-0.276,0.467,-0.864,-8.545,-5.371,-14.709
-0.282,0.481,-0.859,-8.057,-10.559,-17.639
-0.279,0.471,-0.815,-10.193,-11.597,-17.029
-0.263,0.464,-0.776,-13.062,-9.583,-14.526
-0.250,0.464,-0.748,-15.503,-5.371,-11.658
-0.250,0.467,-0.740,-15.015,-0.183,-9.094
-0.230,0.462,-0.761,-10.559,2.686,-7.263
-0.188,0.475,-0.784,-5.981,2.625,-5.676
-0.183,0.508,-0.797,-4.456,2.319,-4.761
-0.173,0.527,-0.792,-4.761,4.700,-4.761
-0.159,0.541,-0.790,-4.395,9.338,-5.310
-0.147,0.562,-0.778,-3.113,11.780,-6.775
-0.147,0.587,-0.786,0.122,13.245,-9.766
-0.158,0.589,-0.829,6.470,15.625,-13.611
-0.194,0.559,-0.896,14.160,14.771,-17.517
-0.209,0.518,-0.928,18.066,8.850,-18.433
-0.209,0.484,-0.938,15.808,2.686,-15.198
-0.204,0.472,-0.940,8.606,1.587,-10.132
-0.186,0.487,-0.940,-0.427,4.395,-5.615
-0.167,0.514,-0.926,-7.568,6.653,-3.540
-0.149,0.546,-0.906,-10.925,7.874,-4.089
-0.145,0.557,-0.911,-9.644,6.714,-6.958
-0.155,0.541,-0.935,-4.700,2.502,-11.108
-0.143,0.544,-0.924,-1.404,-2.747,-13.672
-0.131,0.550,-0.915,-2.075,-5.371,-14.771
-0.123,0.547,-0.911,-5.127,-2.319,-15.686
-0.135,0.545,-0.899,-7.080,2.686,-17.944
-0.155,0.551,-0.895,-4.761,4.333,-20.996
-0.164,0.559,-0.909,3.052,0.610,-23.804
-0.158,0.547,-0.956,13.916,-6.348,-27.161
-0.163,0.521,-1.024,22.888,-15.259,-32.288
-0.190,0.505,-1.057,25.208,-25.574,-37.720
-0.233,0.487,-1.057,20.447,-34.546,-39.917
-0.239,0.464,-1.021,10.925,-37.476,-36.926
-0.201,0.462,-0.971,0.732,-34.973,-31.006
-0.140,0.494,-0.914,-8.301,-30.090,-25.696
-0.075,0.551,-0.846,-13.062,-24.231,-24.780
-0.002,0.635,-0.800,-9.949,-18.066,-30.029
0.096,0.729,-0.783,1.892,-14.221,-43.335
0.169,0.815,-0.781,21.179,-15.869,-65.918
0.197,0.864,-0.806,46.570,-21.973,-97.046
0.155,0.884,-0.828,75.073,-31.189,-131.714
0.013,0.855,-0.813,102.783,-41.077,-163.452
-0.077,0.804,-0.746,129.761,-50.781,-186.523
-0.078,0.773,-0.736,154.907,-56.885,-198.425
0.001,0.789,-0.746,176.025,-56.274,-204.956
0.166,0.893,-0.813,189.270,-52.246,-215.942
0.327,1.028,-0.937,200.439,-46.204,-239.868
0.360,1.142,-1.105,216.492,-50.964,-279.846
0.189,1.218,-1.171,235.413,-72.021,-327.576
-0.061,1.236,-1.090,258.057,-103.882,-365.662
-0.204,1.169,-1.045,288.452,-136.963,-383.850
-0.091,1.021,-1.137,318.970,-162.903,-383.423
0.086,0.879,-1.210,331.055,-180.847,-376.343
0.033,0.821,-1.154,318.298,-197.876,-366.455
0.023,0.757,-0.990,294.128,-213.257,-349.060
0.329,0.779,-0.783,266.968,-217.041,-321.106
0.514,0.826,-0.687,244.812,-216.187,-300.232
0.586,0.806,-0.587,229.248,-220.032,-298.828
0.597,0.740,-0.529,220.642,-227.356,-307.617
0.550,0.672,-0.371,216.370,-238.586,-315.308
0.439,0.538,-0.299,227.234,-256.531,-316.833
0.442,0.315,-0.329,247.192,-278.381,-312.439
0.386,-0.037,-0.416,254.883,-299.866,-305.359
0.298,-0.296,-0.283,223.083,-312.622,-296.448
0.255,-0.342,0.071,156.250,-294.800,-271.973
0.247,-0.320,0.385,94.482,-253.601,-237.122
0.322,-0.279,0.583,54.260,-202.332,-201.050
0.474,-0.221,0.664,36.804,-150.757,-167.542
0.620,-0.145,0.684,39.307,-114.746,-140.381
0.684,-0.104,0.586,68.176,-103.638,-123.596
0.790,-0.042,0.442,106.262,-114.258,-113.342
0.859,-0.000,0.302,132.874,-132.690,-110.352
0.858,0.013,0.203,145.691,-153.015,-115.662
0.807,-0.043,0.116,146.057,-170.288,-124.207
0.810,-0.088,0.107,125.122,-179.199,-134.399
0.776,-0.153,0.172,91.797,-184.692,-144.592
0.645,-0.220,0.280,56.946,-191.223,-149.841
0.568,-0.281,0.444,30.396,-192.566,-143.677
0.604,-0.354,0.620,19.958,-186.646,-126.587
0.638,-0.398,0.721,31.860,-185.852,-107.483
0.669,-0.416,0.695,51.453,-189.697,-92.590
0.621,-0.377,0.667,58.044,-186.707,-85.693
0.617,-0.328,0.723,46.570,-174.561,-82.336
0.651,-0.284,0.739,32.104,-158.020,-79.895
0.594,-0.267,0.783,15.442,-145.081,-84.045
0.535,-0.271,0.857,-1.831,-130.371,-89.478
0.476,-0.317,0.928,-9.766,-116.211,-91.431
0.409,-0.388,0.989,-7.507,-107.605,-87.830
0.410,-0.448,1.023,-1.892,-96.802,-77.637
0.385,-0.462,1.041,1.160,-81.299,-64.026
0.429,-0.398,1.061,1.770,-62.927,-49.927
0.461,-0.340,1.032,7.568,-46.509,-39.734
0.446,-0.351,0.972,15.686,-37.720,-35.645
0.433,-0.372,0.907,16.724,-27.405,-32.043
0.447,-0.353,0.879,7.812,-14.343,-28.809

1.337,0.472,1.394,255.615,80.017,50.781
1.416,0.471,1.474,314.575,98.999,-2.014
1.477,0.275,1.414,359.070,132.874,-54.260
