aX_mean,aX_stddev,aX_rms,aX_min,aX_max,aX_psdMean,aX_psdMax,aY_mean,aY_stddev,aY_rms,aY_min,aY_max,aY_psdMean,aY_psdMax,aZ_mean,aZ_stddev,aZ_rms,aZ_min,aZ_max,aZ_psdMean,aZ_psdMax,gX_mean,gX_stddev,gX_rms,gX_min,gX_max,gX_psdMean,gX_psdMax,gY_mean,gY_stddev,gY_rms,gY_min,gY_max,gY_psdMean,gY_psdMax,gZ_mean,gZ_stddev,gZ_rms,gZ_min,gZ_max,gZ_psdMean,gZ_psdMax
0.469872,0.138015,0.489722,0.301071,0.819687,0.000000,0.000012,0.506075,0.375192,0.629985,0.000061,0.999939,0.000002,0.000122,0.563480,0.102530,0.572732,0.352051,0.875839,0.000000,0.000003,0.509215,0.021672,0.509676,0.459778,0.585571,0.000000,0.000000,0.507766,0.018919,0.508118,0.468887,0.547729,0.000000,0.000000,0.501870,0.062369,0.505731,0.400375,0.583679,0.000000,0.000003
0.510728,0.155803,0.533964,0.335815,0.837479,0.000000,0.000021,0.479470,0.381465,0.612704,0.000061,0.999939,0.000003,0.000150,0.535533,0.063224,0.539253,0.354965,0.652908,0.000000,0.000001,0.494318,0.018479,0.494664,0.440430,0.535828,0.000000,0.000000,0.497443,0.016809,0.497727,0.439102,0.524933,0.000000,0.000000,0.498117,0.061517,0.501901,0.406036,0.576523,0.000000,0.000004
0.447642,0.124438,0.464616,0.260849,0.769470,0.000000,0.000010,0.473792,0.383454,0.609522,0.000061,0.999939,0.000003,0.000120,0.625040,0.122737,0.636977,0.438004,0.910355,0.000000,0.000005,0.502441,0.032459,0.503489,0.433167,0.559555,0.000000,0.000001,0.501391,0.018991,0.501750,0.460709,0.543961,0.000000,0.000000,0.496627,0.063387,0.500656,0.397751,0.583923,0.000000,0.000003
0.499758,0.129798,0.516338,0.326859,0.790390,0.000000,0.000013,0.487408,0.378315,0.617000,0.000061,0.999939,0.000003,0.000131,0.533979,0.104775,0.544161,0.262177,0.704880,0.000000,0.000005,0.494951,0.023667,0.495516,0.408554,0.540070,0.000000,0.000000,0.500660,0.017247,0.500957,0.474884,0.590057,0.000000,0.000000,0.501746,0.062280,0.505596,0.400604,0.582077,0.000000,0.000004
0.416334,0.144003,0.440534,0.237625,0.696793,0.000000,0.000015,0.487815,0.406505,0.634988,0.000061,0.999939,0.000003,0.000135,0.651012,0.148800,0.667801,0.387665,0.999939,0.000000,0.000007,0.502156,0.032154,0.503185,0.414276,0.581665,0.000000,0.000000,0.497005,0.025794,0.497673,0.446442,0.565277,0.000000,0.000000,0.503680,0.069058,0.508392,0.395248,0.597504,0.000000,0.000004
0.487007,0.129201,0.503854,0.356888,0.789871,0.000000,0.000014,0.489487,0.395779,0.629475,0.000061,0.999939,0.000003,0.000157,0.551162,0.105150,0.561103,0.127274,0.804291,0.000000,0.000003,0.492390,0.026382,0.493096,0.421448,0.564270,0.000000,0.000000,0.496782,0.015563,0.497026,0.460342,0.560333,0.000000,0.000000,0.499014,0.062382,0.502898,0.402435,0.583954,0.000000,0.000004
0.425203,0.142800,0.448542,0.171051,0.748062,0.000000,0.000011,0.485344,0.395264,0.625933,0.000061,0.999939,0.000003,0.000118,0.619765,0.138703,0.635097,0.367950,0.862000,0.000000,0.000009,0.504311,0.035620,0.505567,0.445053,0.668106,0.000000,0.000000,0.506399,0.018748,0.506746,0.468384,0.552628,0.000000,0.000000,0.498714,0.068556,0.503404,0.394730,0.602783,0.000000,0.000003
0.472260,0.168194,0.501317,0.242126,0.872925,0.000000,0.000022,0.491260,0.387574,0.625740,0.000061,0.999939,0.000003,0.000135,0.600157,0.124838,0.613004,0.383804,0.955582,0.000000,0.000003,0.493686,0.028309,0.494497,0.397858,0.548126,0.000000,0.000000,0.495959,0.022941,0.496489,0.431778,0.540970,0.000000,0.000000,0.494588,0.063408,0.498636,0.384995,0.585846,0.000000,0.000004
0.481211,0.160148,0.507160,0.268265,0.887711,0.000000,0.000019,0.483562,0.381006,0.615628,0.000061,0.999939,0.000003,0.000131,0.589302,0.100562,0.597821,0.434616,0.998688,0.000000,0.000002,0.505867,0.025497,0.506510,0.453201,0.573639,0.000000,0.000000,0.507537,0.019392,0.507908,0.469330,0.567657,0.000000,0.000000,0.500502,0.064165,0.504598,0.404266,0.594711,0.000000,0.000004
0.430979,0.145688,0.454938,0.213608,0.781052,0.000000,0.000017,0.470217,0.401574,0.618357,0.000061,0.999939,0.000003,0.000159,0.638860,0.147910,0.655758,0.386887,0.999939,0.000000,0.000006,0.503570,0.035318,0.504807,0.410049,0.594070,0.000000,0.000000,0.501889,0.027721,0.502654,0.443863,0.563339,0.000000,0.000000,0.502896,0.070650,0.507835,0.379120,0.606735,0.000000,0.000005
0.461490,0.150625,0.485449,0.274521,0.829224,0.000000,0.000020,0.514844,0.390960,0.646463,0.000061,0.999939,0.000003,0.000164,0.595862,0.102940,0.604689,0.368820,0.891754,0.000000,0.000002,0.492769,0.023910,0.493349,0.412262,0.541061,0.000000,0.000000,0.496682,0.018505,0.497026,0.438202,0.537506,0.000000,0.000000,0.499601,0.065459,0.503871,0.400574,0.585373,0.000000,0.000005
0.472197,0.147984,0.494843,0.305237,0.831818,0.000000,0.000017,0.500115,0.394762,0.637143,0.000061,0.999939,0.000003,0.000163,0.593166,0.109837,0.603249,0.435730,0.949829,0.000000,0.000003,0.506986,0.025559,0.507629,0.441650,0.592911,0.000000,0.000000,0.507216,0.027923,0.507984,0.466278,0.603043,0.000000,0.000000,0.502479,0.063672,0.506497,0.394150,0.586075,0.000000,0.000004
0.429827,0.219093,0.482445,0.025101,0.895538,0.000001,0.000033,0.472219,0.358416,0.592834,0.000061,0.999939,0.000002,0.000107,0.637348,0.141297,0.652822,0.397171,0.999939,0.000000,0.000010,0.499161,0.027143,0.499898,0.436234,0.546967,0.000000,0.000000,0.495403,0.025422,0.496055,0.432632,0.545639,0.000000,0.000000,0.495412,0.071577,0.500555,0.354446,0.628891,0.000000,0.000004
