aX,aY,aZ,gX,gY,gZ
0.847,2.306,-1.171,241.882,-259.399,-128.174
0.230,0.940,0.423,134.033,-290.039,-198.120
-0.274,-0.147,2.134,-32.043,-247.864,-247.131
-0.558,-0.892,3.579,-163.208,-153.687,-261.841
-0.940,-1.615,4.000,-189.331,-78.857,-254.333
-1.289,-2.404,4.000,-103.149,-39.246,-218.018
-1.392,-2.968,4.000,43.518,-13.367,-139.465
-1.222,-3.285,3.981,157.288,22.583,-34.119
-1.181,-2.758,2.914,216.492,63.721,61.279
-0.952,-1.965,1.627,234.924,107.056,143.494
-0.637,-0.780,0.331,217.834,133.118,209.473
-0.126,0.725,-0.762,193.237,120.728,252.869
0.405,2.184,-1.390,169.312,71.289,261.230
0.871,3.403,-1.678,144.531,12.939,238.281
1.206,4.000,-1.580,121.887,-32.898,193.054
1.341,4.000,-1.724,117.493,-71.228,133.972
1.730,4.000,-1.656,96.436,-89.783,74.402
1.844,4.000,-1.293,43.091,-99.670,-4.944
1.617,3.958,-0.953,14.221,-110.901,-94.727
1.042,2.792,-0.355,0.610,-130.859,-180.176
0.264,1.194,0.760,-35.828,-151.672,-254.211
-0.381,-0.310,2.118,-103.455,-136.536,-297.058
-0.947,-1.526,3.276,-175.903,-86.243,-307.129
-1.453,-2.620,4.000,-213.806,-24.902,-292.419
-1.907,-3.442,4.000,-200.989,29.724,-246.094
-2.017,-3.753,4.000,-143.127,68.604,-158.447
-1.873,-3.785,3.987,-61.584,98.083,-43.701
-1.677,-3.230,3.052,40.466,120.667,70.801
-1.296,-2.282,1.637,118.652,146.240,183.655
-0.766,-0.587,0.176,143.433,157.104,272.644
-0.048,1.155,-0.931,142.639,125.061,313.904
0.686,2.802,-1.558,123.169,62.500,305.176
1.268,4.000,-1.719,93.323,-6.042,260.681
1.887,4.000,-1.389,72.327,-58.472,198.059
2.222,4.000,-1.356,75.500,-85.144,122.925
2.612,4.000,-1.065,59.326,-90.393,38.818
2.378,4.000,-0.760,42.236,-97.717,-66.956
1.881,3.987,-0.396,48.279,-112.000,-169.983
0.924,2.384,0.502,13.977,-120.972,-269.104
-0.300,0.547,1.920,-80.322,-99.731,-350.281
-1.280,-1.029,3.318,-197.205,-35.339,-390.808
-1.949,-2.430,4.000,-264.160,38.269,-389.893
-2.479,-3.683,4.000,-227.295,83.801,-342.957
-2.676,-4.000,3.944,-122.742,109.497,-239.807
-2.564,-4.000,2.911,-36.743,124.329,-105.469
-2.344,-4.000,1.563,16.602,121.094,31.006
-1.637,-3.152,0.245,60.364,89.600,167.908
-0.965,-1.393,-0.688,65.308,38.086,282.471
-0.187,0.834,-1.315,73.853,-25.696,358.154
0.635,2.915,-1.460,97.656,-91.003,380.066
1.422,4.000,-1.143,114.380,-143.494,341.492
2.053,4.000,-0.464,106.628,-158.936,262.207
2.204,4.000,-0.285,103.882,-149.963,162.292
2.458,4.000,0.209,83.435,-127.686,59.204
2.114,4.000,0.852,38.208,-107.849,-63.599
1.383,3.489,1.252,13.550,-78.003,-183.105
0.383,1.701,1.710,-24.170,-35.828,-279.236
-0.679,-0.134,2.487,-90.088,9.521,-343.628
-1.500,-1.740,3.233,-147.461,66.589,-363.525
-2.056,-3.025,3.586,-149.841,113.403,-331.604
-2.331,-3.823,3.493,-100.830,139.771,-251.343
-2.320,-3.976,2.755,-30.090,149.963,-134.766
-2.000,-3.691,2.144,28.809,154.358,-1.343
-1.557,-2.787,1.021,100.342,146.240,132.568
-0.936,-1.289,-0.237,141.846,126.343,254.333
-0.133,0.724,-1.220,141.602,81.726,337.341
0.718,2.751,-1.612,133.240,3.113,360.962
1.565,4.000,-1.322,127.014,-81.970,318.176
2.391,4.000,-0.743,115.479,-130.066,229.553
2.418,4.000,-0.434,98.389,-133.850,111.145

2.156,4.000,0.255,38.086,-97.473,-111.145
1.404,3.513,0.375,40.771,-95.276,-210.327
0.484,1.806,0.612,30.701,-79.163,-296.692
-0.598,-0.040,1.306,-32.043,-49.072,-368.103
-1.611,-1.630,2.246,-126.343,-0.122,-406.433
-2.460,-3.013,3.041,-195.251,62.012,-403.442
-2.971,-4.000,3.431,-197.754,105.835,-349.854
-3.147,-4.000,3.287,-133.728,125.488,-236.633
-2.926,-4.000,2.570,-40.283,121.155,-78.186
-2.402,-3.953,1.703,41.016,101.929,88.318
-1.753,-2.653,0.636,110.413,66.162,239.807
-0.927,-0.801,-0.253,128.235,34.302,361.267
-0.117,1.463,-0.796,123.047,-18.311,428.162
0.792,3.624,-0.786,130.188,-92.529,432.861
1.885,4.000,-0.374,147.034,-152.527,371.216
2.781,4.000,0.498,142.029,-172.119,263.611
2.905,4.000,0.595,130.066,-158.813,138.611
2.925,4.000,0.809,85.144,-109.131,23.193
2.517,4.000,1.048,42.725,-76.538,-93.384
1.738,3.867,1.057,29.358,-57.861,-201.233
0.680,2.345,0.990,-3.113,-30.334,-295.532
-0.646,0.636,1.208,-64.819,4.517,-373.291
-1.740,-1.021,1.794,-137.207,49.316,-419.006
-2.415,-2.396,2.507,-192.444,96.741,-413.940
-2.716,-3.392,2.978,-196.716,126.831,-351.746
-2.760,-3.991,3.029,-139.771,131.104,-242.004
-2.621,-3.985,2.630,-48.096,111.938,-103.760
-2.165,-3.687,2.136,36.438,86.060,40.588
-1.626,-2.821,1.369,97.778,66.711,165.344
-0.898,-1.452,0.526,129.822,52.734,265.442
-0.180,0.194,-0.145,126.709,27.649,326.416
0.569,1.876,-0.450,121.277,-19.104,344.788
1.391,3.323,-0.346,128.845,-74.219,329.712
2.073,4.000,-0.100,135.254,-107.300,276.733
2.626,4.000,0.431,128.845,-105.347,191.101
2.461,4.000,0.382,129.211,-87.036,87.769
2.415,4.000,0.479,94.116,-42.603,-11.475
1.929,3.588,0.578,51.575,-18.860,-111.328
1.259,2.385,0.544,33.936,-0.793,-196.533
0.430,1.050,0.483,2.747,27.344,-262.146
-0.537,-0.221,0.739,-59.753,59.143,-309.204
-1.351,-1.509,1.273,-115.723,76.904,-325.500
-1.936,-2.634,1.833,-135.681,72.937,-301.270
-2.371,-3.333,2.233,-121.277,58.228,-236.572
-2.487,-3.586,2.308,-78.857,47.913,-136.475
-2.343,-3.342,2.041,-19.165,42.175,-19.714
-1.880,-2.961,1.809,31.555,39.429,92.224
-1.343,-2.111,1.259,80.261,33.936,191.589
-0.630,-0.746,0.647,114.563,21.729,275.085
0.064,0.739,0.059,131.104,-11.292,320.435
0.836,2.215,-0.084,130.249,-65.186,321.289
1.616,3.370,0.234,116.333,-113.953,285.645
2.120,3.972,0.734,94.360,-132.263,219.177
2.443,4.000,1.274,82.153,-119.568,136.719
2.354,4.000,1.195,81.970,-79.773,49.744
2.194,3.996,1.108,51.941,-24.414,-34.241
1.787,3.374,1.005,27.893,-0.244,-117.798
1.257,2.333,0.849,16.724,20.447,-188.232
0.557,1.135,0.730,-10.620,48.950,-247.131
-0.317,-0.107,0.847,-62.561,79.956,-294.800
-1.152,-1.350,1.171,-116.577,99.915,-318.726
-1.756,-2.448,1.602,-150.085,103.088,-305.603
-2.109,-3.136,1.963,-146.423,95.520,-249.939
-2.282,-3.456,2.041,-103.210,84.839,-160.339
-2.179,-3.241,1.776,-42.969,63.477,-53.772
-1.772,-2.907,1.549,8.484,41.016,49.316
-1.352,-2.216,1.137,54.688,20.142,137.573
-0.718,-1.032,0.660,91.736,2.441,212.036
-0.002,0.337,0.249,111.084,-19.653,253.967
0.687,1.572,0.077,122.803,-54.932,254.517
1.379,2.538,0.231,121.155,-91.003,225.586
1.917,3.205,0.526,105.591,-108.765,177.917
2.218,3.785,0.828,86.548,-100.403,119.934
2.212,3.734,1.024,86.609,-78.918,55.115
2.253,3.516,0.793,88.806,-46.631,-10.010
2.052,2.986,0.849,69.824,-17.090,-74.829
1.522,2.086,0.839,45.166,0.183,-144.165
0.789,0.883,0.829,15.137,30.334,-207.642
-0.146,-0.367,0.928,-35.339,67.871,-254.944
-1.141,-1.523,1.256,-101.563,103.149,-275.330
-1.836,-2.489,1.633,-140.930,124.878,-253.967
-2.179,-3.030,1.846,-126.709,121.399,-191.345
-2.191,-3.166,1.828,-65.979,92.041,-97.900
-1.852,-2.782,1.493,9.094,47.913,5.127
-1.321,-2.221,1.398,61.035,10.498,95.215
-0.752,-1.252,0.961,97.229,-11.536,161.804
-0.017,-0.138,0.615,103.943,-20.325,207.703
0.676,1.133,0.394,87.280,-32.166,222.717
1.346,2.218,0.324,73.792,-52.429,206.421
1.820,2.839,0.469,66.284,-76.416,161.133
2.160,3.086,0.816,60.181,-89.050,99.121
2.102,2.890,1.097,54.932,-78.125,31.799
1.911,2.623,1.076,48.584,-48.950,-25.085
1.663,2.135,1.011,42.969,-15.076,-72.998
1.204,1.228,0.987,14.404,19.470,-125.610
0.583,0.308,1.025,-38.269,63.782,-171.997
-0.181,-0.662,1.112,-96.252,109.131,-201.416
-0.938,-1.655,1.274,-132.507,132.141,-207.642
-1.427,-2.406,1.452,-133.118,122.864,-176.453
-1.682,-2.685,1.666,-97.107,91.064,-109.192
-1.689,-2.698,1.536,-35.767,51.758,-23.926
-1.398,-2.368,1.461,8.606,27.954,57.922
-1.100,-1.853,1.149,34.851,19.592,124.939
-0.541,-0.896,0.695,52.429,22.583,181.091
0.081,0.225,0.272,54.321,15.869,214.050
0.708,1.267,0.043,54.565,-10.986,215.515
1.327,2.077,0.085,52.368,-48.889,195.129
1.807,2.691,0.308,46.143,-80.505,161.560
2.131,3.160,0.612,42.053,-94.849,117.188
2.236,3.161,0.860,49.072,-91.492,59.570
2.160,2.890,0.803,55.298,-73.181,-5.249
1.850,2.398,0.821,42.664,-45.288,-69.092
1.271,1.593,0.821,11.597,-11.719,-132.690
0.551,0.585,0.915,-32.837,28.381,-185.303
-0.300,-0.505,1.162,-84.961,63.843,-219.666
-1.072,-1.598,1.501,-118.591,82.825,-224.182
-1.536,-2.427,1.748,-120.972,83.496,-189.331
-1.807,-2.784,1.913,-96.191,72.571,-123.718
-1.783,-2.796,1.700,-49.866,53.040,-40.161

-1.174,-1.919,1.200,12.939,24.719,113.281
-0.655,-1.001,0.752,45.898,12.756,171.082
-0.024,0.031,0.339,62.805,-2.075,209.961
0.608,1.026,0.129,67.200,-28.381,217.468
1.194,1.897,0.180,61.951,-60.974,200.928
1.677,2.584,0.407,55.603,-86.182,168.701
1.981,3.037,0.665,56.213,-96.008,122.559
2.132,3.158,0.870,63.293,-89.661,61.707
1.955,2.845,0.846,62.134,-69.702,-6.104
1.790,2.488,0.770,43.884,-42.114,-68.420
1.354,1.811,0.849,11.963,-18.555,-127.014
0.757,0.933,0.933,-20.691,6.165,-179.810
0.043,0.016,1.066,-55.237,33.752,-215.759
-0.705,-0.937,1.302,-81.238,49.316,-229.492
-1.337,-1.805,1.548,-94.788,52.979,-215.820
-1.715,-2.353,1.792,-96.863,58.655,-173.157
-1.845,-2.603,1.796,-78.003,62.805,-105.225
-1.642,-2.367,1.517,-40.649,62.378,-23.193
-1.296,-2.033,1.305,-7.202,56.335,56.274
-0.883,-1.369,0.867,32.776,39.490,122.559
-0.259,-0.438,0.474,72.205,12.817,174.927
0.386,0.531,0.206,88.806,-19.714,201.355
1.013,1.537,0.177,84.595,-54.504,194.336
1.598,2.362,0.395,71.350,-89.050,164.612
2.009,2.829,0.799,61.035,-110.718,114.014
2.282,3.037,1.155,60.852,-110.352,49.866
2.166,2.875,1.317,63.660,-85.938,-21.423
1.914,2.450,1.079,60.608,-53.406,-89.661
1.561,1.849,0.932,42.603,-19.104,-148.499
0.898,0.945,0.854,6.042,13.428,-202.148
0.075,-0.054,0.890,-42.419,52.124,-240.295
-0.843,-1.047,1.002,-91.797,84.961,-257.507
-1.615,-1.885,1.180,-125.854,96.680,-245.117
-2.018,-2.476,1.509,-134.094,96.802,-193.115
-2.143,-2.686,1.576,-106.873,87.646,-111.389
-1.893,-2.435,1.437,-54.626,67.749,-19.104
-1.488,-1.979,1.302,-7.812,40.588,62.134
-0.939,-1.440,1.040,28.625,19.836,127.014
-0.304,-0.556,0.728,63.721,2.197,174.011
0.488,0.384,0.505,82.825,-16.541,204.712
1.194,1.313,0.491,84.534,-47.852,208.679
1.782,2.082,0.698,78.369,-84.473,186.157
2.176,2.634,1.046,74.402,-111.145,142.639
2.419,2.937,1.358,81.116,-115.173,85.999
2.354,2.935,1.499,87.219,-91.553,20.630
2.061,2.622,1.444,83.435,-52.124,-47.424
1.537,1.943,1.048,71.899,-7.629,-115.051
0.919,1.104,0.760,32.654,46.082,-174.927
0.106,0.096,0.598,-27.588,91.553,-222.961
-0.817,-0.938,0.635,-86.182,120.972,-251.526
-1.626,-1.820,0.785,-130.493,127.686,-247.742
-2.041,-2.485,1.073,-149.414,118.408,-201.172
-2.245,-2.732,1.371,-128.784,93.994,-119.995
-2.163,-2.687,1.290,-79.285,63.293,-19.897
-1.782,-2.053,1.325,-31.372,39.734,73.303
-1.312,-1.639,1.082,12.024,14.465,144.836
-0.646,-0.873,0.768,47.119,0.854,194.214
0.074,0.115,0.450,68.970,-19.775,228.699
0.874,1.220,0.331,76.172,-52.612,242.859
1.625,2.154,0.469,77.881,-94.421,230.103
2.211,2.837,0.850,76.416,-128.784,193.726
2.627,3.249,1.287,80.383,-141.479,136.108
2.591,3.268,1.675,89.233,-127.930,62.683
2.264,3.005,1.534,94.910,-90.576,-10.925
1.919,2.476,1.400,74.280,-29.297,-79.529
1.157,1.604,1.117,31.982,25.269,-154.053
0.307,0.495,0.958,-23.437,83.801,-220.703
-0.698,-0.669,0.861,-88.684,140.930,-267.090
-1.582,-1.776,1.003,-144.287,176.819,-279.602
-2.198,-2.668,1.265,-169.678,174.194,-243.591
-2.552,-3.129,1.561,-151.306,144.714,-164.001
-2.537,-3.279,1.405,-94.971,107.361,-55.908
-2.118,-2.609,1.315,-38.147,72.449,57.861
-1.519,-1.928,1.071,8.850,36.072,157.959
-0.732,-0.952,0.674,52.551,10.071,230.408
0.151,0.344,0.362,86.060,-23.987,275.513
1.056,1.630,0.224,94.604,-64.148,290.222
1.926,2.734,0.380,87.891,-105.530,263.855
2.550,3.441,0.773,75.195,-135.803,200.989
3.001,3.779,1.499,67.871,-144.165,112.915
2.606,3.610,1.644,77.454,-130.066,15.930
2.408,3.259,1.722,73.425,-71.899,-65.125
1.572,2.349,1.468,46.875,-2.380,-146.362
0.737,1.139,1.163,0.793,64.697,-222.961
-0.168,-0.007,0.950,-66.284,136.597,-276.550
-1.134,-0.982,0.926,-127.808,186.218,-296.936
-1.800,-1.890,1.051,-151.855,193.481,-273.254
-2.137,-2.532,1.297,-132.385,159.607,-206.299
-2.259,-2.808,1.400,-78.064,104.187,-111.328
-2.096,-2.770,1.216,-19.104,52.124,-7.996
-1.724,-2.244,1.152,10.803,25.696,82.520
-1.249,-1.795,0.875,26.245,20.630,158.630
-0.608,-0.810,0.507,46.692,23.254,219.727
0.134,0.386,0.126,76.721,4.578,261.658
0.916,1.412,-0.055,98.999,-37.903,271.484
1.586,2.208,0.061,95.886,-96.008,245.056
2.020,2.678,0.416,70.557,-134.338,190.186
2.278,2.907,0.857,43.396,-137.878,120.667
2.008,2.729,1.069,29.236,-116.638,46.997
1.888,2.627,1.022,17.456,-74.646,-13.123
1.533,2.177,1.008,-5.859,-27.527,-69.153
0.972,1.443,0.837,-36.438,7.019,-128.357
0.441,0.602,0.744,-73.853,46.570,-173.767
-0.176,-0.239,0.745,-107.666,69.946,-199.463
-0.720,-1.011,0.971,-129.272,71.045,-199.402
-1.095,-1.645,1.337,-135.132,55.542,-171.509
-1.306,-2.008,1.762,-121.582,35.583,-121.338
-1.400,-2.197,1.977,-85.449,17.029,-56.824
-1.324,-2.173,2.028,-45.959,9.827,9.338
-1.205,-1.973,2.076,-23.376,18.494,67.444
-1.006,-1.783,1.953,-5.249,39.063,116.577
-0.729,-1.385,1.692,25.940,54.443,163.452
-0.329,-0.760,1.410,53.589,60.974,213.501
0.109,-0.000,1.106,75.989,58.533,249.023
0.546,0.799,0.903,94.666,42.603,257.751
0.949,1.417,0.840,106.079,17.090,242.859
1.325,1.880,0.901,105.225,-1.343,212.646
1.591,2.307,0.959,93.323,-1.282,170.654
1.747,2.659,0.936,81.116,12.756,120.605

1.742,2.704,0.708,65.308,50.232,10.132
1.659,2.555,0.492,51.208,64.026,-35.339
1.514,2.372,0.284,31.860,75.562,-76.599
1.267,2.121,0.063,15.259,79.224,-114.868
0.971,1.849,-0.116,1.404,76.416,-146.240
0.611,1.506,-0.258,-11.719,64.270,-171.936
0.212,1.004,-0.370,-26.978,45.471,-194.580
-0.175,0.437,-0.424,-47.363,25.330,-211.731
-0.451,-0.099,-0.314,-79.163,6.348,-217.102
-0.665,-0.579,0.031,-120.178,-13.062,-211.304
-0.880,-0.979,0.537,-157.288,-33.203,-195.984
-1.048,-1.274,1.083,-175.415,-50.720,-169.678
-1.158,-1.521,1.532,-166.504,-63.354,-131.470
-1.226,-1.704,1.821,-140.747,-69.031,-85.449
-1.192,-1.768,2.004,-110.840,-65.918,-36.133
-1.080,-1.663,2.081,-79.651,-60.486,12.817
-0.915,-1.611,2.075,-49.072,-53.345,57.922
-0.656,-1.495,2.072,-19.897,-40.405,94.177
-0.450,-1.198,1.958,12.268,-29.602,122.437
-0.220,-0.932,1.820,37.903,-15.076,144.897
-0.049,-0.665,1.719,51.636,0.061,160.950
0.108,-0.377,1.647,59.998,16.357,173.035
0.270,-0.043,1.583,67.932,33.386,184.570
0.415,0.319,1.521,75.500,46.570,194.031
0.514,0.730,1.463,82.825,54.443,197.205
0.665,1.153,1.362,90.759,58.716,193.176
0.853,1.587,1.198,97.839,65.796,182.434
1.037,1.923,0.965,103.088,75.195,161.255
1.177,2.140,0.728,101.135,83.801,127.625
1.256,2.259,0.533,89.294,88.623,88.135
1.290,2.273,0.374,74.158,88.196,48.767
1.230,2.211,0.123,55.420,83.862,12.451
1.241,2.208,-0.013,25.574,79.712,-20.386
1.171,2.165,-0.136,-4.639,65.735,-53.772
1.072,2.004,-0.216,-25.269,51.270,-89.539
0.943,1.797,-0.315,-37.598,39.185,-121.887
0.838,1.552,-0.373,-44.373,25.208,-146.912
0.743,1.255,-0.382,-46.814,3.662,-166.626
0.605,0.910,-0.284,-44.678,-28.442,-184.326
0.396,0.478,-0.074,-40.222,-66.162,-199.768
0.112,0.004,0.259,-41.443,-100.342,-210.999
-0.184,-0.491,0.747,-55.176,-126.465,-217.346
-0.477,-0.939,1.325,-81.726,-136.292,-216.492
-0.695,-1.246,1.834,-111.206,-119.019,-203.186
-0.823,-1.421,2.170,-127.319,-77.271,-177.673
-0.892,-1.531,2.307,-119.385,-29.480,-145.508
-0.942,-1.617,2.316,-89.966,3.052,-110.229
-1.055,-1.691,2.239,-51.514,16.541,-72.388
-1.019,-1.886,2.137,-14.099,23.254,-31.738
-1.000,-1.854,1.976,21.912,27.527,8.606
-0.893,-1.766,1.766,47.546,38.879,52.917
-0.734,-1.592,1.516,58.960,54.382,96.313
-0.567,-1.301,1.264,65.186,66.589,134.583
-0.364,-0.947,1.057,72.021,70.618,169.067
-0.186,-0.517,0.903,80.444,65.247,197.266
-0.071,-0.005,0.781,89.050,51.758,215.698
0.096,0.529,0.689,98.938,33.936,223.755
0.319,1.036,0.615,106.323,17.822,219.421
0.515,1.426,0.532,105.591,3.906,199.524
0.675,1.620,0.503,94.971,-4.883,170.166
0.806,1.720,0.508,76.538,-6.348,141.907
0.952,1.886,0.618,58.838,-1.343,119.324
1.007,1.963,0.426,52.429,0.000,100.098
1.167,2.182,0.317,42.908,0.000,80.627
1.228,2.312,0.267,31.372,-10.559,57.861
1.285,2.389,0.262,25.269,-27.039,27.832
1.281,2.373,0.228,22.400,-39.490,-7.690
1.207,2.233,0.225,16.174,-49.927,-47.546
1.086,2.000,0.231,4.211,-52.246,-86.548
0.966,1.716,0.240,-10.864,-49.988,-119.324
0.878,1.403,0.279,-25.146,-46.326,-145.325
0.763,1.097,0.353,-37.964,-45.898,-167.236
0.591,0.786,0.472,-49.377,-49.500,-186.218
0.396,0.466,0.634,-58.655,-55.481,-200.378
0.161,0.181,0.846,-66.833,-62.073,-208.435
-0.110,-0.092,1.096,-73.425,-66.345,-211.365
-0.340,-0.419,1.454,-78.247,-66.467,-209.229
-0.551,-0.750,1.749,-83.374,-67.017,-201.599
-0.739,-1.058,1.954,-85.693,-63.354,-187.500
-0.900,-1.342,2.040,-79.895,-48.889,-167.969
-0.991,-1.585,2.057,-69.397,-21.729,-145.325
-1.002,-1.720,2.047,-57.800,6.714,-117.981
-0.919,-1.920,2.011,-44.922,28.992,-84.473
-0.845,-1.998,1.901,-20.081,38.452,-50.171
-0.840,-1.987,1.704,8.240,35.400,-15.320
-0.791,-1.910,1.479,25.574,35.583,20.752
-0.699,-1.736,1.293,34.729,41.809,55.420
-0.593,-1.471,1.132,42.358,45.471,86.121
-0.469,-1.176,1.003,50.232,44.373,111.572
-0.333,-0.882,0.906,58.594,37.659,131.714
-0.192,-0.580,0.846,65.918,26.672,147.400
-0.075,-0.251,0.846,70.374,14.343,158.813
0.050,0.093,0.891,73.425,3.906,169.006
0.187,0.493,0.900,76.843,-2.441,179.871
0.323,0.947,0.889,82.581,-10.193,187.073
0.480,1.333,0.851,90.210,-17.517,186.523
0.656,1.625,0.819,95.825,-22.095,176.941
0.815,1.861,0.801,96.313,-23.865,160.889
0.929,2.046,0.801,92.896,-23.010,138.977
0.986,2.130,0.730,90.271,-23.437,115.784
1.004,2.274,0.527,81.726,-25.452,94.543
1.073,2.348,0.443,62.988,-26.367,72.754
1.129,2.295,0.465,41.321,-29.480,42.847
1.070,2.182,0.448,25.085,-31.067,4.211
1.000,1.994,0.430,12.756,-27.954,-34.180
0.919,1.791,0.407,-2.014,-22.705,-69.092
0.840,1.602,0.401,-17.822,-15.747,-100.525
0.732,1.369,0.443,-30.151,-13.794,-129.028
0.601,1.088,0.521,-38.147,-16.907,-153.870
0.467,0.783,0.644,-44.312,-21.423,-172.119
0.327,0.499,0.815,-48.889,-24.963,-184.448
0.155,0.192,1.002,-50.537,-29.907,-193.787
-0.050,-0.140,1.208,-51.819,-33.997,-200.195
-0.299,-0.482,1.439,-56.702,-32.959,-203.918
-0.533,-0.819,1.676,-64.514,-25.879,-203.369
-0.741,-1.155,1.860,-69.885,-13.000,-197.205
-0.863,-1.487,1.941,-70.190,3.296,-184.692
-0.905,-1.717,1.949,-65.125,20.935,-166.443
-0.975,-1.953,1.853,-56.274,34.302,-143.066

-0.960,-2.245,1.583,-11.536,39.551,-74.768
-0.886,-2.230,1.415,5.737,42.847,-28.564
-0.838,-2.155,1.246,17.212,45.105,16.052
-0.759,-2.033,1.062,30.945,46.082,59.387
-0.668,-1.838,0.910,38.635,45.349,99.487
-0.580,-1.552,0.789,41.077,40.771,134.338
-0.475,-1.213,0.714,42.725,32.227,164.673
-0.347,-0.851,0.699,45.288,19.226,188.416
-0.197,-0.484,0.744,50.354,3.357,206.116
-0.053,-0.129,0.819,58.044,-12.146,218.750
0.081,0.212,0.914,65.979,-25.940,226.929
0.198,0.542,1.003,72.571,-34.973,229.065
0.295,0.858,1.083,77.942,-37.842,223.755
0.397,1.171,1.174,82.275,-37.903,213.562
0.478,1.405,1.190,89.600,-37.781,198.425
0.552,1.559,1.139,97.778,-35.156,178.467
0.605,1.703,1.063,98.694,-30.212,154.114
0.632,1.819,1.017,91.980,-26.489,129.395
0.633,1.854,0.891,83.130,-24.292,104.675
0.664,2.010,0.804,67.993,-22.766,79.773
0.694,2.094,0.833,52.063,-26.367,51.819
0.686,2.045,0.873,42.480,-30.640,19.226
0.654,1.948,0.875,35.645,-30.579,-11.658
0.621,1.849,0.855,26.001,-23.499,-38.452
0.566,1.740,0.820,13.977,-9.888,-64.941
0.498,1.567,0.779,2.014,1.648,-90.210
0.456,1.359,0.713,-10.010,12.817,-112.549
0.388,1.158,0.676,-26.550,20.020,-130.737
0.332,0.944,0.680,-42.542,23.132,-145.508
0.270,0.687,0.721,-54.016,22.461,-156.250
0.208,0.410,0.767,-60.059,18.616,-162.781
0.143,0.149,0.824,-61.584,12.512,-165.039
0.067,-0.153,0.967,-56.091,4.517,-166.138
-0.041,-0.505,1.047,-45.776,-6.348,-165.771
-0.158,-0.870,1.158,-37.598,-14.465,-164.673
-0.303,-1.199,1.272,-35.278,-18.677,-161.682
-0.473,-1.474,1.407,-34.912,-18.555,-156.677
-0.602,-1.697,1.504,-31.067,-14.282,-148.743
-0.730,-2.053,1.605,-26.245,-3.845,-136.536
-0.844,-2.288,1.551,-10.132,7.874,-119.080
-0.847,-2.400,1.419,11.353,17.273,-89.050
-0.847,-2.397,1.308,23.071,22.827,-54.138
-0.813,-2.357,1.158,38.330,23.193,-18.250
-0.745,-2.281,1.025,57.434,20.447,17.822
-0.697,-2.119,0.890,72.144,15.747,54.321
-0.613,-1.892,0.731,82.336,12.268,88.379
-0.534,-1.609,0.597,85.327,5.859,115.356
-0.471,-1.306,0.506,82.275,-4.150,133.545
-0.408,-1.030,0.470,74.585,-17.761,145.325
-0.339,-0.796,0.537,63.049,-33.936,154.419
-0.272,-0.548,0.736,49.622,-49.805,164.551
-0.231,-0.197,0.921,43.762,-64.331,180.115
-0.179,0.227,1.006,50.354,-75.134,197.693
-0.057,0.634,1.028,60.852,-82.703,208.618
0.052,1.034,1.053,62.805,-89.844,206.909
0.157,1.380,1.122,52.246,-92.957,191.528
0.264,1.640,1.219,36.194,-88.257,166.077
0.384,1.822,1.327,20.935,-77.271,136.108
0.461,1.892,1.400,13.062,-63.477,105.957
0.548,2.040,1.327,10.132,-49.377,78.796
0.625,2.194,1.267,3.967,-37.476,53.467
0.685,2.214,1.266,2.441,-30.457,24.719
0.717,2.146,1.232,6.653,-25.330,-4.578
0.732,2.029,1.186,9.644,-17.639,-31.067
0.740,1.922,1.155,6.226,-6.836,-57.739
0.649,1.786,1.053,-0.122,1.038,-85.938
0.597,1.570,1.028,-4.639,12.939,-116.699
0.491,1.302,0.995,-8.972,21.729,-145.813
0.361,1.005,0.993,-13.855,27.588,-171.082
0.234,0.707,0.996,-19.104,32.654,-191.040
0.068,0.431,1.003,-22.827,34.119,-206.909
-0.146,0.156,1.048,-24.902,32.776,-219.421
-0.355,-0.177,1.104,-22.827,31.006,-226.990
-0.531,-0.566,1.186,-20.264,30.273,-229.553
-0.693,-0.949,1.261,-22.034,30.334,-226.013
-0.807,-1.301,1.331,-26.367,37.354,-216.309
-0.899,-1.610,1.359,-29.968,46.814,-200.806
-0.988,-1.850,1.356,-27.832,54.382,-180.603
-1.061,-2.098,1.223,-21.362,60.913,-154.907
-1.026,-2.289,1.156,-16.479,67.627,-124.695
-0.983,-2.397,1.022,-4.639,66.345,-89.722
-0.882,-2.400,0.927,0.366,62.927,-50.659
-0.814,-2.344,0.858,0.671,55.298,-15.564
-0.763,-2.261,0.798,4.150,46.143,14.832
-0.722,-2.145,0.775,5.554,37.903,44.434
-0.681,-1.983,0.758,4.395,33.203,74.036
-0.636,-1.725,0.729,2.625,30.029,103.943
-0.558,-1.401,0.696,3.296,25.330,132.812
-0.442,-1.087,0.669,8.911,17.822,157.288
-0.323,-0.828,0.698,14.832,7.446,176.147
-0.230,-0.554,0.762,18.494,-5.310,191.589
-0.154,-0.254,0.798,22.827,-18.250,204.163
-0.078,0.067,0.848,27.466,-30.334,210.937
0.000,0.391,0.915,29.846,-42.786,210.144
0.071,0.681,1.049,28.809,-52.185,200.684
0.112,0.921,1.188,24.719,-59.998,185.303
0.110,1.140,1.315,19.592,-60.852,167.542
0.152,1.311,1.387,18.494,-50.659,151.794
0.255,1.454,1.387,20.508,-34.546,137.390
0.345,1.584,1.374,22.034,-18.860,121.277
0.408,1.643,1.270,24.109,-6.531,103.027
