aX_mean,aX_stddev,aX_rms,aX_min,aX_max,aX_psdMean,aX_psdMax,aY_mean,aY_stddev,aY_rms,aY_min,aY_max,aY_psdMean,aY_psdMax,aZ_mean,aZ_stddev,aZ_rms,aZ_min,aZ_max,aZ_psdMean,aZ_psdMax,gX_mean,gX_stddev,gX_rms,gX_min,gX_max,gX_psdMean,gX_psdMax,gY_mean,gY_stddev,gY_rms,gY_min,gY_max,gY_psdMean,gY_psdMax,gZ_mean,gZ_stddev,gZ_rms,gZ_min,gZ_max,gZ_psdMean,gZ_psdMax
0.519433,0.065470,0.523542,0.296204,0.599274,0.000075,0.001393,0.474069,0.131808,0.492052,0.172089,0.802719,0.000302,0.005523,0.609972,0.039682,0.611261,0.528397,0.742371,0.000027,0.000748,0.499164,0.007009,0.499213,0.481598,0.516495,0.000001,0.000011,0.500128,0.010893,0.500246,0.459625,0.513367,0.000002,0.000052,0.504182,0.035020,0.505397,0.388184,0.530289,0.000021,0.000651
0.495314,0.122877,0.510328,0.166595,0.643967,0.000263,0.005610,0.380123,0.138285,0.404495,0.000061,0.685593,0.000333,0.007804,0.494482,0.208854,0.536780,0.205505,0.999939,0.000759,0.016880,0.502483,0.012278,0.502633,0.469940,0.529724,0.000003,0.000043,0.509742,0.045848,0.511799,0.454758,0.615692,0.000037,0.001150,0.493154,0.037349,0.494566,0.354218,0.520660,0.000024,0.000396
0.507690,0.070520,0.512564,0.273911,0.603806,0.000087,0.003057,0.447116,0.097751,0.457676,0.145432,0.596786,0.000166,0.006147,0.564983,0.151706,0.584996,0.179123,0.906677,0.000401,0.008595,0.489713,0.018548,0.490064,0.454941,0.541550,0.000006,0.000280,0.502681,0.032352,0.503721,0.447021,0.605347,0.000018,0.000527,0.506673,0.024792,0.507279,0.408768,0.535904,0.000011,0.000185
0.479986,0.116742,0.493979,0.117691,0.594772,0.000237,0.005742,0.481180,0.143069,0.501999,0.186493,0.992416,0.000356,0.007760,0.518429,0.171974,0.546209,0.153366,0.999939,0.000514,0.015247,0.488375,0.033779,0.489542,0.419922,0.616180,0.000020,0.000729,0.503284,0.041973,0.505031,0.462555,0.662674,0.000031,0.000849,0.502841,0.027954,0.503617,0.382996,0.556900,0.000014,0.000170
0.541481,0.057909,0.544569,0.288391,0.585281,0.000058,0.000623,0.424614,0.052327,0.427826,0.198929,0.493607,0.000048,0.001214,0.600220,0.085009,0.606210,0.461136,0.979218,0.000126,0.001645,0.509295,0.032831,0.510352,0.463303,0.589569,0.000019,0.000704,0.498255,0.016464,0.498527,0.477524,0.593231,0.000005,0.000084,0.510252,0.018196,0.510576,0.447449,0.555206,0.000006,0.000193
0.568828,0.021610,0.569238,0.492706,0.611755,0.000008,0.000215,0.450131,0.036882,0.451639,0.377838,0.522827,0.000024,0.001021,0.539732,0.110151,0.550857,0.190903,0.721985,0.000211,0.004160,0.501669,0.043301,0.503534,0.426544,0.587906,0.000033,0.001757,0.493268,0.016101,0.493531,0.461334,0.551163,0.000005,0.000134,0.509230,0.017352,0.509526,0.483231,0.557053,0.000005,0.000169
0.530543,0.075999,0.535959,0.255386,0.611633,0.000101,0.001829,0.388861,0.080567,0.397120,0.092773,0.491074,0.000113,0.002470,0.467622,0.171612,0.498118,0.139999,0.916260,0.000513,0.016363,0.496865,0.010620,0.496979,0.456100,0.509949,0.000002,0.000034,0.509700,0.042477,0.511467,0.473450,0.623184,0.000031,0.000804,0.497543,0.019388,0.497921,0.427383,0.526031,0.000007,0.000073
0.496502,0.105479,0.507582,0.200745,0.588074,0.000194,0.004774,0.387565,0.079650,0.395665,0.085663,0.508072,0.000110,0.001320,0.560544,0.163517,0.583907,0.230621,0.969559,0.000465,0.007248,0.498179,0.018797,0.498533,0.458115,0.533463,0.000006,0.000268,0.508009,0.045073,0.510004,0.463699,0.617752,0.000035,0.001176,0.503447,0.025071,0.504071,0.416519,0.530991,0.000011,0.000329
0.528008,0.072543,0.532968,0.273911,0.599487,0.000092,0.001807,0.440922,0.121132,0.457258,0.264359,0.865173,0.000255,0.004698,0.563026,0.077305,0.568308,0.285995,0.666565,0.000104,0.002966,0.489077,0.015193,0.489313,0.460602,0.514801,0.000004,0.000144,0.491465,0.014677,0.491684,0.465164,0.524521,0.000004,0.000119,0.492401,0.027297,0.493157,0.409836,0.526276,0.000013,0.000243
0.487227,0.095543,0.496506,0.183258,0.596176,0.000159,0.002669,0.502836,0.179952,0.534066,0.131119,0.999939,0.000564,0.008235,0.622319,0.058546,0.625066,0.527618,0.786499,0.000060,0.001018,0.501469,0.007873,0.501531,0.475128,0.525299,0.000001,0.000018,0.498156,0.015659,0.498402,0.460083,0.545380,0.000004,0.000076,0.489973,0.037737,0.491424,0.370148,0.522385,0.000025,0.000733
0.479746,0.106202,0.491360,0.184097,0.602829,0.000196,0.003251,0.489414,0.170262,0.518184,0.151810,0.937012,0.000505,0.007513,0.623441,0.102949,0.631884,0.368256,0.906876,0.000184,0.002921,0.499923,0.007708,0.499982,0.479645,0.522522,0.000001,0.000021,0.502308,0.023178,0.502842,0.463959,0.576645,0.000009,0.000118,0.494963,0.040163,0.496590,0.379791,0.532104,0.000028,0.001020
0.503240,0.089684,0.511169,0.137421,0.586548,0.000140,0.001741,0.496011,0.146537,0.517204,0.192444,0.961533,0.000374,0.005538,0.609919,0.037626,0.611079,0.495956,0.720139,0.000025,0.000538,0.500318,0.007179,0.500369,0.482498,0.525803,0.000001,0.000017,0.497329,0.010622,0.497443,0.475342,0.524887,0.000002,0.000046,0.501093,0.032948,0.502175,0.377213,0.533112,0.000019,0.000468
0.499155,0.108444,0.510800,0.077744,0.604843,0.000205,0.003774,0.482133,0.153070,0.505848,0.137955,0.999939,0.000408,0.006729,0.613916,0.034108,0.614862,0.521317,0.704025,0.000020,0.000359,0.504211,0.007759,0.504271,0.484253,0.533173,0.000001,0.000013,0.502748,0.011527,0.502880,0.475708,0.546280,0.000002,0.000032,0.501800,0.035886,0.503081,0.353424,0.533447,0.000022,0.000394
