aX_mean,aX_stddev,aX_rms,aX_min,aX_max,aX_psdMean,aX_psdMax,aY_mean,aY_stddev,aY_rms,aY_min,aY_max,aY_psdMean,aY_psdMax,aZ_mean,aZ_stddev,aZ_rms,aZ_min,aZ_max,aZ_psdMean,aZ_psdMax,gX_mean,gX_stddev,gX_rms,gX_min,gX_max,gX_psdMean,gX_psdMax,gY_mean,gY_stddev,gY_rms,gY_min,gY_max,gY_psdMean,gY_psdMax,gZ_mean,gZ_stddev,gZ_rms,gZ_min,gZ_max,gZ_psdMean,gZ_psdMax
0.476287,0.086159,0.484017,0.189209,0.597916,0.000129,0.002594,0.501620,0.188800,0.535974,0.011826,0.999939,0.000620,0.012373,0.623845,0.041905,0.625251,0.531815,0.768723,0.000031,0.000392,0.498633,0.015862,0.498885,0.422226,0.517700,0.000004,0.000077,0.498794,0.004986,0.498819,0.488510,0.515366,0.000000,0.000005,0.514755,0.051999,0.517375,0.345078,0.557281,0.000047,0.001451
0.444383,0.093201,0.454052,0.235092,0.537903,0.000151,0.004372,0.478129,0.219582,0.526141,0.118774,0.911179,0.000839,0.020637,0.625126,0.053940,0.627449,0.517899,0.749359,0.000051,0.001490,0.497725,0.015062,0.497953,0.446091,0.520233,0.000004,0.000069,0.502132,0.008348,0.502202,0.485199,0.523560,0.000001,0.000025,0.481655,0.064070,0.485898,0.357590,0.560333,0.000071,0.002379
0.475019,0.094335,0.484295,0.125671,0.572327,0.000155,0.003753,0.544015,0.201909,0.580276,0.122162,0.997818,0.000710,0.021852,0.627293,0.072317,0.631448,0.476776,0.927200,0.000091,0.001119,0.496423,0.020892,0.496863,0.423309,0.521820,0.000008,0.000122,0.498507,0.009264,0.498593,0.471863,0.527130,0.000001,0.000025,0.496352,0.057410,0.499661,0.340668,0.561005,0.000057,0.001219
0.453911,0.087228,0.462216,0.164825,0.538422,0.000132,0.002737,0.461727,0.199182,0.502857,0.120956,0.910812,0.000691,0.023654,0.624244,0.052319,0.626433,0.505661,0.792969,0.000048,0.001178,0.503407,0.016274,0.503670,0.455414,0.534851,0.000005,0.000100,0.498788,0.009952,0.498887,0.469284,0.528473,0.000002,0.000040,0.506505,0.058081,0.509824,0.353699,0.572708,0.000059,0.001841
0.455323,0.063680,0.459755,0.260468,0.517380,0.000071,0.002222,0.556643,0.190889,0.588465,0.215500,0.838425,0.000634,0.028986,0.623514,0.052233,0.625698,0.512589,0.799316,0.000047,0.001644,0.497365,0.014477,0.497576,0.459991,0.516479,0.000004,0.000076,0.500942,0.011456,0.501073,0.468063,0.526749,0.000002,0.000077,0.501506,0.062233,0.505353,0.371811,0.586624,0.000067,0.001786
0.460043,0.074071,0.465968,0.245255,0.563248,0.000096,0.002867,0.440360,0.188579,0.479040,0.148285,0.824615,0.000620,0.024618,0.617604,0.060357,0.620546,0.461823,0.809402,0.000063,0.001682,0.500955,0.011452,0.501086,0.465515,0.515228,0.000002,0.000056,0.498757,0.011959,0.498900,0.472015,0.531708,0.000002,0.000052,0.503237,0.058833,0.506665,0.364243,0.576889,0.000060,0.001795
0.466505,0.071823,0.472001,0.251328,0.559113,0.000090,0.002863,0.538451,0.184103,0.569055,0.101212,0.892273,0.000590,0.020092,0.619460,0.052903,0.621714,0.498764,0.811508,0.000049,0.001282,0.500381,0.009834,0.500478,0.475342,0.517258,0.000002,0.000025,0.501604,0.011107,0.501727,0.480133,0.537170,0.000002,0.000049,0.503612,0.059952,0.507168,0.366394,0.569519,0.000063,0.001748
0.457108,0.087277,0.465366,0.163803,0.548294,0.000132,0.004124,0.432312,0.188043,0.471439,0.082993,0.845779,0.000615,0.023831,0.610788,0.070641,0.614860,0.485031,0.823776,0.000087,0.001728,0.501512,0.012361,0.501665,0.463562,0.532104,0.000003,0.000033,0.499630,0.017899,0.499950,0.471924,0.560547,0.000006,0.000118,0.501326,0.061711,0.505110,0.349213,0.578537,0.000066,0.001702
0.449994,0.113453,0.464076,0.154541,0.586014,0.000224,0.007131,0.538146,0.216187,0.579946,0.044861,0.943893,0.000813,0.024997,0.620389,0.063118,0.623592,0.481110,0.869766,0.000069,0.001149,0.496009,0.015056,0.496237,0.443451,0.529633,0.000004,0.000076,0.499788,0.013152,0.499961,0.467621,0.543259,0.000003,0.000049,0.489556,0.067849,0.494235,0.345032,0.581253,0.000080,0.001444
0.477952,0.080139,0.484624,0.200912,0.534378,0.000112,0.002044,0.477848,0.177004,0.509578,0.181793,0.917511,0.000545,0.012642,0.616639,0.067602,0.620333,0.509689,0.883209,0.000079,0.001983,0.501330,0.012106,0.501476,0.464859,0.514038,0.000003,0.000059,0.498543,0.012852,0.498708,0.454361,0.524048,0.000003,0.000067,0.510825,0.055558,0.513838,0.351837,0.560577,0.000054,0.001767
0.462569,0.064056,0.466983,0.303543,0.536942,0.000071,0.002975,0.529843,0.192442,0.563708,0.211929,0.848801,0.000645,0.014814,0.627947,0.082766,0.633378,0.523544,0.897095,0.000119,0.003256,0.494558,0.019931,0.494959,0.419937,0.517166,0.000007,0.000119,0.498435,0.015920,0.498690,0.457870,0.536179,0.000004,0.000098,0.487376,0.059139,0.490951,0.387131,0.569550,0.000061,0.002237
0.442482,0.100175,0.453680,0.133423,0.531693,0.000175,0.004760,0.468391,0.199525,0.509118,0.035751,0.926697,0.000693,0.019836,0.632828,0.093421,0.639687,0.330292,0.889709,0.000152,0.003112,0.509311,0.018567,0.509649,0.432190,0.539536,0.000006,0.000129,0.501642,0.021127,0.502087,0.464066,0.564011,0.000008,0.000150,0.518928,0.062965,0.522734,0.339996,0.580795,0.000069,0.001943
0.418001,0.119916,0.434861,0.084290,0.525101,0.000250,0.006019,0.502293,0.225435,0.550563,0.095108,0.999939,0.000884,0.018646,0.639982,0.072833,0.644113,0.392487,0.777222,0.000092,0.001530,0.493414,0.020197,0.493828,0.410767,0.522552,0.000007,0.000158,0.501369,0.015333,0.501604,0.459305,0.542969,0.000004,0.000068,0.480396,0.071393,0.485672,0.327576,0.566849,0.000089,0.003365
0.453089,0.084621,0.460924,0.164276,0.560379,0.000125,0.003445,0.642721,0.096139,0.649871,0.397095,0.832184,0.000161,0.004027,0.545781,0.207453,0.583878,0.164474,0.974945,0.000749,0.022174,0.494856,0.032206,0.495903,0.386719,0.530609,0.000018,0.000412,0.484240,0.056138,0.487483,0.380630,0.557129,0.000055,0.001711,0.496091,0.025372,0.496739,0.438141,0.533371,0.000011,0.000344
0.476517,0.079878,0.483165,0.159943,0.548889,0.000111,0.001872,0.633531,0.087151,0.639497,0.411545,0.821136,0.000132,0.003577,0.550679,0.169322,0.576123,0.175964,0.952896,0.000499,0.011131,0.506068,0.025361,0.506703,0.399048,0.544296,0.000011,0.000205,0.514767,0.053004,0.517489,0.374893,0.562149,0.000049,0.001889,0.507353,0.020567,0.507770,0.440948,0.529190,0.000007,0.000233
0.467464,0.113086,0.480948,0.138000,0.580429,0.000223,0.006069,0.619171,0.115145,0.629787,0.409210,0.830551,0.000231,0.005770,0.579190,0.216021,0.618164,0.167130,0.999939,0.000812,0.017286,0.496101,0.039576,0.497677,0.356750,0.561783,0.000027,0.000383,0.487740,0.056616,0.491015,0.367188,0.551727,0.000056,0.001572,0.498600,0.027775,0.499373,0.422867,0.530502,0.000013,0.000334
0.492969,0.080895,0.499562,0.153336,0.586121,0.000114,0.002294,0.635694,0.068964,0.639424,0.464828,0.815536,0.000083,0.001424,0.526844,0.172399,0.554334,0.114563,0.999939,0.000517,0.007495,0.503069,0.028599,0.503881,0.365417,0.533340,0.000014,0.000184,0.513248,0.048111,0.515498,0.367447,0.562256,0.000040,0.001288,0.505571,0.018082,0.505894,0.424164,0.524765,0.000006,0.000102
0.501908,0.088822,0.509707,0.233429,0.601608,0.000137,0.004049,0.619778,0.059284,0.622607,0.527359,0.757980,0.000061,0.001378,0.575443,0.180894,0.603205,0.184113,0.908356,0.000570,0.016469,0.495287,0.034830,0.496510,0.390823,0.524765,0.000021,0.000437,0.492369,0.055079,0.495440,0.361526,0.560440,0.000053,0.001306,0.500355,0.015219,0.500586,0.439957,0.518723,0.000004,0.000075
0.458533,0.099580,0.469221,0.136734,0.546600,0.000173,0.003810,0.649236,0.099646,0.656838,0.425323,0.904556,0.000173,0.003219,0.549227,0.220812,0.591952,0.181595,0.980499,0.000849,0.018432,0.493179,0.035024,0.494421,0.384979,0.534744,0.000021,0.000477,0.484520,0.057328,0.487900,0.377228,0.567200,0.000057,0.002467,0.497188,0.026696,0.497904,0.418365,0.532196,0.000012,0.000406
0.471656,0.097497,0.481628,0.063873,0.563660,0.000165,0.003128,0.648020,0.078750,0.652788,0.463806,0.916412,0.000108,0.001849,0.522419,0.192813,0.556865,0.069382,0.970352,0.000647,0.015428,0.503910,0.028627,0.504723,0.378967,0.535889,0.000014,0.000342,0.512575,0.055665,0.515589,0.360992,0.565231,0.000054,0.001883,0.505833,0.013795,0.506021,0.450439,0.535904,0.000003,0.000039
0.460477,0.133508,0.479441,0.000061,0.588928,0.000310,0.008283,0.631921,0.117075,0.642674,0.436035,0.931763,0.000238,0.006989,0.572428,0.239693,0.620586,0.049103,0.999939,0.000999,0.019178,0.497097,0.040257,0.498724,0.330872,0.540146,0.000028,0.000454,0.488129,0.059305,0.491719,0.343246,0.560623,0.000061,0.001569,0.497006,0.029974,0.497909,0.387314,0.546646,0.000016,0.000200
0.457292,0.082707,0.464711,0.180511,0.541245,0.000119,0.003830,0.642837,0.093209,0.649559,0.492935,0.931229,0.000151,0.004147,0.558814,0.210014,0.596975,0.178345,0.886261,0.000768,0.019157,0.490630,0.036385,0.491977,0.382156,0.546555,0.000023,0.000400,0.485056,0.059932,0.488744,0.376816,0.567703,0.000063,0.002166,0.495220,0.028086,0.496016,0.396149,0.533051,0.000014,0.000294
0.461808,0.089977,0.470491,0.230667,0.580002,0.000141,0.003775,0.657950,0.059647,0.660648,0.552277,0.846695,0.000062,0.001217,0.509020,0.198397,0.546317,0.118454,0.896408,0.000685,0.017353,0.492264,0.037522,0.493692,0.353012,0.533737,0.000025,0.000499,0.482561,0.063289,0.486694,0.367264,0.568588,0.000070,0.002395,0.497440,0.016927,0.497728,0.444763,0.532303,0.000005,0.000077
0.490648,0.078989,0.496965,0.156006,0.607361,0.000109,0.002219,0.642210,0.051812,0.644296,0.539444,0.806503,0.000047,0.000747,0.539911,0.160727,0.563327,0.257538,0.951782,0.000450,0.011921,0.506228,0.029568,0.507091,0.402725,0.543015,0.000015,0.000466,0.516098,0.053028,0.518815,0.364014,0.567993,0.000049,0.002042,0.505261,0.012000,0.505404,0.454193,0.520493,0.000003,0.000071
0.449314,0.121492,0.465450,0.057144,0.583893,0.000257,0.005889,0.639828,0.108726,0.649000,0.340347,0.958389,0.000206,0.005660,0.549751,0.216101,0.590700,0.156296,0.999939,0.000813,0.017307,0.497372,0.036583,0.498716,0.381210,0.537308,0.000023,0.000440,0.484482,0.060917,0.488297,0.352722,0.560852,0.000065,0.002627,0.492549,0.032802,0.493640,0.364410,0.526901,0.000019,0.000351
0.481735,0.082078,0.488677,0.172455,0.564240,0.000117,0.002779,0.628544,0.093092,0.635401,0.433853,0.856308,0.000151,0.004227,0.557492,0.162373,0.580657,0.198639,0.891220,0.000459,0.009379,0.503652,0.025890,0.504317,0.419052,0.540955,0.000012,0.000306,0.510752,0.049775,0.513172,0.367264,0.565674,0.000043,0.001538,0.507468,0.029523,0.508326,0.411819,0.538376,0.000015,0.000555
0.494604,0.079118,0.500892,0.277130,0.589233,0.000109,0.003120,0.627329,0.076785,0.632011,0.484085,0.786072,0.000103,0.003384,0.589746,0.171130,0.614073,0.246628,0.896942,0.000509,0.016097,0.495609,0.036074,0.496920,0.395264,0.538300,0.000023,0.000398,0.493019,0.054599,0.496033,0.382416,0.563690,0.000052,0.001305,0.500763,0.014330,0.500968,0.455780,0.521683,0.000004,0.000075
0.460685,0.083242,0.468145,0.219681,0.569885,0.000121,0.003468,0.646347,0.061007,0.649220,0.525589,0.780548,0.000065,0.001346,0.544968,0.186897,0.576126,0.210693,0.871674,0.000608,0.016669,0.493612,0.031610,0.494623,0.405624,0.532516,0.000017,0.000412,0.483400,0.060446,0.487165,0.352463,0.566452,0.000064,0.002468,0.498345,0.017291,0.498645,0.435745,0.525040,0.000005,0.000103
0.479731,0.083755,0.486987,0.155655,0.587234,0.000122,0.002068,0.634512,0.058115,0.637168,0.495972,0.801880,0.000059,0.001038,0.531215,0.169031,0.557460,0.179779,0.969650,0.000497,0.010751,0.505254,0.027958,0.506027,0.379181,0.545319,0.000014,0.000225,0.513261,0.051328,0.515821,0.376068,0.569092,0.000046,0.001484,0.504307,0.018712,0.504654,0.429947,0.523300,0.000006,0.000146
0.470926,0.101970,0.481840,0.202545,0.575500,0.000181,0.005201,0.639971,0.096233,0.647166,0.460846,0.838562,0.000161,0.004230,0.583331,0.209093,0.619674,0.167831,0.999939,0.000761,0.014737,0.494572,0.037184,0.495967,0.384430,0.542923,0.000024,0.000588,0.486375,0.059328,0.489980,0.373001,0.559875,0.000061,0.002292,0.498941,0.019341,0.499315,0.437973,0.519089,0.000007,0.000164
0.444002,0.140695,0.465760,0.023254,0.595688,0.000344,0.008960,0.658756,0.107550,0.667478,0.452835,0.935562,0.000201,0.005036,0.536241,0.250407,0.591826,0.052307,0.999939,0.001090,0.025760,0.492455,0.033354,0.493583,0.370209,0.533737,0.000019,0.000409,0.484349,0.059385,0.487976,0.357452,0.554474,0.000061,0.002554,0.497345,0.025716,0.498010,0.412872,0.520065,0.000012,0.000246
0.553680,0.009705,0.553765,0.528870,0.575607,0.000002,0.000036,0.563241,0.039390,0.564617,0.518524,0.671982,0.000027,0.001207,0.587065,0.024641,0.587582,0.539276,0.611969,0.000011,0.000537,0.513404,0.012700,0.513561,0.498428,0.544830,0.000003,0.000113,0.503894,0.009797,0.503989,0.489807,0.532135,0.000002,0.000068,0.504075,0.008302,0.504144,0.492981,0.527191,0.000001,0.000051
