aX,aY,aZ,gX,gY,gZ
-0.853,-0.020,-0.961,11.475,-111.450,22.522
-0.777,-0.066,-0.962,1.221,-95.947,16.479
-0.730,-0.064,-0.930,-11.536,-77.637,8.545
-0.632,0.013,-0.999,-19.592,-57.556,2.441
-0.617,0.094,-0.983,-19.714,-44.983,2.625
-0.608,0.138,-0.995,-0.793,-41.199,4.822
-0.625,0.115,-0.900,19.470,-25.940,7.385
-0.663,0.018,-0.741,36.133,-8.850,10.437
-0.708,-0.087,-0.575,42.297,4.150,12.451
-0.753,-0.150,-0.410,32.593,12.939,12.268
-0.814,-0.162,-0.314,14.343,16.479,10.498
-0.861,-0.117,-0.296,-2.686,15.625,8.362
-0.899,-0.044,-0.310,-14.954,14.648,6.165
-0.899,0.021,-0.337,-18.555,13.489,3.662
-0.881,0.047,-0.382,-13.306,10.193,2.075
-0.853,0.049,-0.442,-4.944,5.737,3.906
-0.836,0.022,-0.482,3.845,1.526,7.019
-0.822,-0.029,-0.495,11.963,-1.953,10.193
-0.849,-0.086,-0.515,15.015,-3.967,13.000
-0.892,-0.119,-0.547,8.972,-3.174,14.221
-0.931,-0.107,-0.582,-0.671,1.282,12.634
-0.948,-0.067,-0.593,-8.606,8.484,10.254
-0.946,-0.026,-0.605,-10.132,14.954,8.118
-0.953,0.000,-0.561,-5.859,19.287,6.042
-0.944,0.006,-0.528,3.357,20.691,3.845
-0.947,-0.000,-0.478,10.010,21.423,2.075
-0.925,0.004,-0.392,13.794,23.987,1.221
-0.921,-0.005,-0.349,17.029,23.621,0.671
-0.934,-0.025,-0.335,17.517,20.508,1.465
-0.941,-0.053,-0.357,15.320,18.188,2.380
-0.943,-0.075,-0.407,11.230,17.578,2.563
-0.947,-0.094,-0.457,6.226,19.348,0.793
-0.944,-0.093,-0.481,2.747,23.315,-2.625
-0.932,-0.059,-0.495,2.747,27.649,-7.507
-0.908,-0.007,-0.457,4.639,31.372,-13.367
-0.875,0.046,-0.388,8.484,33.508,-16.968
-0.859,0.073,-0.349,13.123,31.372,-15.747
-0.871,0.080,-0.357,16.235,25.452,-10.132
-0.875,0.077,-0.404,17.578,20.142,-4.333
-0.882,0.068,-0.479,17.639,18.127,-0.732
-0.893,0.051,-0.573,16.174,20.569,1.770
-0.884,0.039,-0.667,12.207,29.053,2.625
-0.854,0.018,-0.700,6.897,43.030,3.296
-0.822,-0.028,-0.682,5.005,56.458,2.319
-0.833,-0.093,-0.724,7.019,65.186,-1.892
-0.842,-0.123,-0.761,3.235,73.608,-8.789
-0.850,-0.115,-0.783,-6.714,86.731,-17.090
-0.856,-0.088,-0.815,-16.174,103.149,-24.414
-0.861,-0.056,-0.849,-24.231,123.291,-30.823
-0.864,-0.035,-0.873,-29.968,145.569,-36.438
-0.856,-0.008,-0.882,-33.508,170.166,-40.955
-0.823,0.032,-0.864,-33.264,196.899,-44.800
-0.808,0.059,-0.813,-25.635,222.351,-47.424
-0.783,0.099,-0.734,-10.681,245.117,-49.133
-0.767,0.117,-0.648,8.057,265.564,-49.988
-0.736,0.110,-0.541,28.381,282.959,-49.438
-0.717,0.073,-0.418,45.654,297.668,-48.584
-0.689,0.035,-0.264,54.565,312.134,-49.805
-0.677,-0.017,-0.132,54.504,325.439,-51.819
-0.685,-0.062,-0.040,45.227,336.853,-54.504
-0.679,-0.070,0.004,31.128,346.924,-59.875
-0.640,-0.083,0.012,18.494,359.558,-70.618
-0.539,-0.048,0.029,9.033,375.000,-82.886
-0.456,0.005,0.091,4.944,387.268,-93.750
-0.378,0.048,0.183,11.414,393.372,-101.013
-0.323,0.069,0.291,28.442,396.362,-105.469
-0.255,0.080,0.406,46.631,400.208,-109.253
-0.146,0.130,0.605,59.082,402.893,-112.732
-0.095,0.213,0.895,61.401,400.391,-114.990
-0.082,0.265,1.114,56.519,385.559,-112.549
-0.064,0.279,1.238,44.312,354.675,-102.844
-0.047,0.296,1.222,22.217,315.002,-86.670
-0.086,0.315,1.143,-0.977,274.719,-67.200
-0.087,0.311,1.066,-14.282,238.525,-50.415
-0.000,0.266,1.009,-17.761,215.759,-40.710
0.054,0.253,1.030,-11.841,206.970,-39.917
0.052,0.212,1.099,7.141,195.923,-44.128
0.038,0.149,1.180,29.480,181.152,-49.744
0.028,0.122,1.252,40.161,168.030,-56.396
0.009,0.157,1.277,36.377,154.907,-60.913
-0.008,0.206,1.239,26.306,141.052,-61.157
0.010,0.223,1.171,18.555,129.089,-58.533
0.106,0.262,1.201,12.634,122.314,-53.711

0.805,-0.374,2.081,0.671,-10.559,11.292
0.938,-0.529,2.386,0.977,-47.302,12.756
1.056,-0.686,2.546,-6.836,-93.262,11.047
1.092,-0.757,2.655,-23.926,-137.512,5.371
1.039,-0.724,2.746,-50.598,-174.927,-0.061
1.058,-0.644,2.740,-81.848,-211.426,-2.258
1.005,-0.532,2.691,-97.961,-252.380,-6.470
0.925,-0.550,2.512,-87.158,-308.044,-18.127
0.876,-0.633,2.265,-67.139,-374.084,-36.194
0.787,-0.675,1.896,-57.922,-434.143,-56.152
0.755,-0.688,1.484,-65.430,-484.558,-70.862
0.684,-0.585,1.047,-85.754,-518.738,-76.416
0.534,-0.446,0.564,-102.234,-543.640,-77.332
0.517,-0.390,0.180,-96.191,-567.627,-84.045
0.510,-0.308,-0.260,-72.083,-586.426,-102.051
0.491,-0.187,-0.712,-66.406,-597.351,-123.047
0.473,0.009,-1.029,-82.764,-599.304,-142.273
0.498,0.264,-1.389,-90.881,-597.351,-159.180
0.559,0.528,-1.747,-98.938,-585.144,-163.879
0.550,0.895,-2.107,-107.422,-559.998,-148.621
0.379,1.210,-2.478,-102.905,-522.827,-117.126
0.152,1.567,-2.922,-98.633,-460.510,-71.228
-0.190,1.622,-3.081,-92.224,-357.056,-11.963
-0.208,1.427,-2.786,-67.078,-217.712,39.063
-0.186,1.030,-2.146,-33.142,-83.984,63.171
-0.339,0.659,-1.463,-21.851,3.906,72.266
-0.624,0.434,-0.786,-32.959,58.289,78.735
-0.973,0.242,-0.074,-37.109,95.825,79.773
-1.246,-0.032,0.648,-20.081,111.938,74.829
-1.419,-0.295,1.231,-6.165,99.060,66.284
-1.520,-0.412,1.511,-10.681,60.791,48.889
-1.510,-0.235,1.464,-27.344,5.310,25.391
-1.448,0.112,1.106,-35.156,-58.228,7.507
-1.389,0.307,0.670,-28.015,-119.568,1.282
-1.316,0.376,0.109,-23.682,-161.987,3.235
-1.187,0.417,-0.455,-33.142,-176.453,3.235
-1.022,0.458,-0.826,-39.673,-162.781,-3.174
-0.887,0.469,-0.988,-37.659,-132.690,-12.268
-0.756,0.442,-0.965,-34.729,-98.328,-16.296
-0.646,0.390,-0.841,-32.166,-67.200,-11.963
-0.629,0.318,-0.738,-24.841,-48.462,-3.418
-0.675,0.277,-0.606,-12.329,-39.124,4.333
-0.755,0.233,-0.458,0.854,-30.396,9.827
-0.811,0.186,-0.358,13.062,-22.644,14.099
-0.875,0.152,-0.295,20.508,-15.381,16.052
-0.934,0.081,-0.244,20.020,-7.996,15.747
-0.936,0.045,-0.200,11.963,1.587,12.329
-0.914,0.062,-0.206,-0.610,8.545,5.432
-0.884,0.162,-0.218,-13.977,11.108,0.427
-0.847,0.263,-0.227,-18.921,8.850,-0.854
-0.803,0.303,-0.228,-12.634,0.549,1.526
-0.812,0.300,-0.256,-0.244,-11.353,5.493
-0.877,0.223,-0.317,11.230,-23.499,8.606
-0.950,0.155,-0.408,13.672,-27.161,11.230
-0.999,0.103,-0.498,8.606,-23.376,10.620
-1.019,0.072,-0.518,0.610,-13.489,7.080
-1.013,0.064,-0.507,-9.338,-1.648,1.587
-0.967,0.129,-0.465,-20.935,10.742,-2.930
-0.922,0.275,-0.375,-23.437,19.165,-6.165
-0.878,0.389,-0.258,-9.460,18.494,-7.141
-0.881,0.406,-0.194,12.756,8.667,-3.479
-0.897,0.366,-0.202,28.992,-4.333,3.723
-0.925,0.310,-0.239,33.203,-13.062,10.864
-0.944,0.252,-0.304,29.480,-14.282,14.221
-0.943,0.211,-0.348,20.203,-8.423,14.099
-0.935,0.181,-0.406,9.583,-0.061,11.658
-0.926,0.182,-0.439,0.061,9.155,8.057
-0.896,0.219,-0.468,-7.446,19.653,3.784
-0.853,0.289,-0.463,-10.132,29.846,0.122
-0.821,0.326,-0.441,-2.808,34.180,-0.488
-0.823,0.301,-0.429,10.803,32.410,2.991
-0.838,0.249,-0.434,22.034,30.457,7.446
-0.850,0.204,-0.460,28.992,30.884,9.460
-0.840,0.185,-0.494,31.372,35.400,8.911
-0.824,0.189,-0.542,31.128,42.419,6.958
-0.823,0.198,-0.605,29.968,50.049,4.639
-0.840,0.182,-0.672,27.039,60.242,3.296
-0.864,0.147,-0.731,20.325,75.745,2.319
-0.870,0.129,-0.758,8.606,97.290,-0.366
-0.823,0.191,-0.744,-3.723,123.047,-5.188
-0.731,0.316,-0.678,-8.057,146.484,-11.414
-0.676,0.430,-0.576,2.930,160.522,-13.184
-0.671,0.476,-0.448,26.550,165.466,-8.118
-0.664,0.457,-0.347,53.162,164.429,1.709
-0.677,0.385,-0.249,73.303,161.743,13.489
-0.731,0.260,-0.151,84.229,158.508,24.048
-0.788,0.137,-0.144,83.191,156.555,29.480
-0.844,0.081,-0.147,64.087,163.757,29.480
-0.886,0.085,-0.173,34.973,179.443,26.672
-0.886,0.124,-0.207,6.348,201.416,24.170
-0.805,0.228,-0.181,-13.611,229.309,20.630
-0.690,0.353,-0.063,-11.353,255.615,13.489
-0.569,0.423,0.071,15.381,266.602,10.010
-0.517,0.395,0.215,58.105,262.085,13.550
-0.501,0.321,0.297,102.051,247.681,20.935
-0.556,0.198,0.351,133.972,229.492,29.785
-0.624,0.050,0.401,145.691,217.468,37.354
-0.655,-0.063,0.436,132.202,218.689,42.053
-0.672,-0.158,0.430,97.473,233.582,43.762
-0.659,-0.216,0.431,51.147,257.263,41.748
-0.575,-0.164,0.434,0.183,290.222,36.682
-0.503,-0.062,0.448,-44.861,324.951,32.410
-0.400,0.056,0.466,-71.960,352.661,30.396
-0.318,0.158,0.499,-73.792,370.728,29.175
-0.288,0.101,0.590,-55.298,379.333,29.968
-0.153,0.061,0.685,-36.499,386.047,27.588
-0.065,0.048,0.838,-26.367,391.113,20.264
0.058,0.054,0.994,-18.311,389.404,11.719
0.125,0.102,1.180,-9.949,379.456,1.587
0.136,0.129,1.362,-0.793,356.628,-7.996
0.154,0.212,1.420,4.944,318.298,-14.343
0.021,0.174,1.265,5.737,271.362,-13.794
0.135,0.288,1.344,0.122,228.455,-9.705
0.103,0.268,1.287,1.953,170.837,0.122
0.117,0.196,1.182,-1.892,161.011,8.972
0.186,0.182,1.207,-7.812,155.823,13.245
0.155,0.121,1.229,0.977,144.714,9.521
0.206,0.046,1.331,11.719,140.320,1.831
0.292,0.007,1.487,12.878,136.841,-6.470

-0.534,0.616,1.547,-78.918,18.616,17.517
-0.500,0.699,1.737,-78.796,15.381,11.475
-0.458,0.754,1.946,-77.637,3.235,9.888
-0.414,0.771,2.138,-81.360,-13.977,16.113
-0.416,0.738,2.271,-96.924,-32.227,28.198
-0.385,0.763,2.285,-127.258,-46.997,41.931
-0.304,0.861,2.171,-162.842,-56.580,52.734
-0.203,0.963,2.037,-181.580,-71.228,60.303
-0.058,1.101,1.937,-178.040,-93.018,64.148
0.083,1.219,1.818,-159.729,-121.460,68.604
0.133,1.168,1.660,-132.874,-159.058,83.069
0.167,1.039,1.523,-104.614,-197.815,100.464
0.185,0.889,1.362,-85.449,-227.112,113.281
0.187,0.684,1.224,-77.209,-251.648,125.854
0.225,0.554,1.056,-80.872,-265.015,135.010
0.283,0.501,0.838,-89.050,-270.447,139.771
0.304,0.441,0.629,-85.449,-281.128,145.935
0.359,0.369,0.440,-68.726,-291.626,151.123
0.382,0.238,0.262,-45.776,-300.354,156.006
0.378,0.100,0.130,-20.386,-310.669,162.964
0.309,-0.025,-0.039,5.066,-318.970,166.260
0.221,-0.141,-0.117,35.583,-328.308,164.001
0.163,-0.256,-0.149,63.354,-331.604,155.151
0.072,-0.348,-0.261,72.571,-326.721,145.203
0.002,-0.376,-0.328,58.411,-312.378,134.399
0.008,-0.248,-0.318,29.846,-282.532,120.544
-0.034,-0.090,-0.398,7.751,-256.897,111.328
-0.158,-0.008,-0.494,6.104,-248.779,113.831
-0.297,0.022,-0.535,22.339,-244.324,121.216
-0.390,-0.020,-0.631,42.542,-239.807,125.977
-0.483,-0.056,-0.864,47.241,-238.525,128.418
-0.588,-0.087,-1.184,37.292,-236.023,130.615
-0.668,-0.052,-1.529,25.452,-224.426,126.343
-0.710,-0.003,-1.792,20.935,-199.524,117.737
-0.736,0.068,-1.923,31.921,-170.349,107.300
-0.780,0.045,-1.937,47.974,-141.663,99.060
-0.803,0.062,-1.787,48.401,-101.990,93.689
-0.811,0.063,-1.524,40.588,-60.730,84.839
-0.830,0.039,-1.239,36.987,-34.363,71.533
-0.878,0.058,-0.914,30.579,-16.357,58.350
-0.957,0.074,-0.602,24.780,-4.883,45.898
-0.995,0.069,-0.364,18.616,1.282,34.973
-1.014,0.089,-0.197,10.193,4.761,25.879
-1.006,0.090,-0.123,3.723,2.625,17.883
-0.997,0.061,-0.207,-2.869,-3.784,11.475
-0.976,0.033,-0.386,-13.306,-9.827,7.629
-0.922,0.083,-0.562,-21.729,-9.949,2.930
-0.847,0.136,-0.706,-20.386,-9.338,-2.380
-0.793,0.144,-0.805,-12.756,-8.850,-3.540
-0.743,0.130,-0.880,-3.967,-6.409,-2.563
-0.717,0.081,-0.874,3.357,-1.160,-0.061
-0.719,0.014,-0.807,8.667,7.812,4.639
-0.751,-0.052,-0.710,12.573,16.724,8.118
-0.792,-0.074,-0.634,9.827,24.719,8.545
-0.854,-0.079,-0.542,3.357,32.959,7.690
-0.883,-0.052,-0.421,0.244,40.222,5.493
-0.899,0.015,-0.341,0.122,43.091,1.343
-0.903,0.102,-0.299,1.526,38.940,-1.648
-0.896,0.173,-0.303,3.235,31.860,-1.770
-0.907,0.173,-0.301,6.104,24.902,0.305
-0.919,0.137,-0.275,9.583,20.447,4.578
-0.937,0.102,-0.272,11.414,16.724,7.507
-0.945,0.082,-0.308,9.888,11.902,8.545
-0.951,0.085,-0.382,7.629,8.789,8.728
-0.941,0.092,-0.465,8.606,6.714,7.996
-0.929,0.088,-0.542,12.207,5.676,7.812
-0.904,0.052,-0.608,16.968,6.287,7.629
-0.883,0.030,-0.650,20.752,9.644,6.287
-0.866,0.015,-0.675,20.630,15.442,3.906
-0.849,0.015,-0.704,18.372,22.156,1.892
-0.824,0.032,-0.740,14.832,30.396,-0.305
-0.791,0.051,-0.776,12.268,39.612,-2.441
-0.770,0.066,-0.816,11.414,48.950,-3.418
-0.758,0.055,-0.804,10.315,59.143,-3.967
-0.766,0.034,-0.779,7.751,70.129,-5.737
-0.763,0.047,-0.765,2.319,81.604,-9.888
-0.762,0.088,-0.733,-5.066,94.543,-15.015
-0.740,0.124,-0.722,-6.775,104.919,-18.860
-0.718,0.142,-0.695,-2.441,112.549,-20.874
-0.696,0.159,-0.673,6.042,117.432,-21.423
-0.683,0.161,-0.654,17.029,120.300,-20.020
-0.695,0.103,-0.605,29.602,122.192,-15.503
-0.747,-0.003,-0.556,41.077,124.634,-10.620
-0.763,-0.088,-0.447,44.128,130.432,-10.437
-0.740,-0.107,-0.330,35.034,139.648,-15.137
-0.732,-0.072,-0.248,18.921,146.729,-19.958
-0.741,-0.018,-0.212,3.784,150.757,-22.644
-0.749,0.031,-0.220,-4.517,153.137,-23.376
-0.744,0.051,-0.244,-2.563,155.518,-23.804
-0.733,0.055,-0.256,6.165,160.583,-24.414
-0.726,0.068,-0.235,19.348,167.480,-26.733
-0.705,0.101,-0.120,35.034,176.147,-30.701
-0.630,0.142,0.032,51.819,183.594,-34.058
-0.623,0.157,0.145,66.528,181.458,-33.447
-0.653,0.120,0.221,74.219,173.401,-28.625
-0.704,0.069,0.260,72.449,168.335,-23.621
-0.745,0.023,0.283,59.387,171.326,-22.461
-0.798,-0.025,0.300,35.950,181.885,-24.231
-0.817,-0.025,0.332,5.310,201.538,-30.029
-0.765,0.051,0.428,-28.381,227.661,-41.138
-0.659,0.206,0.557,-53.040,249.329,-53.528
-0.545,0.439,0.776,-56.274,261.963,-63.171
-0.456,0.652,0.965,-31.677,255.432,-63.904
-0.425,0.764,1.021,13.794,223.511,-51.392
-0.473,0.734,0.995,66.711,176.880,-28.381
-0.564,0.612,0.922,111.511,135.925,-2.808
-0.653,0.392,0.849,135.254,113.220,18.066
-0.718,0.135,0.906,133.972,109.924,31.433
-0.756,-0.037,0.956,109.924,119.934,30.029
-0.738,-0.028,0.952,67.993,131.226,15.137
-0.687,0.119,0.937,21.484,139.587,0.671
-0.640,0.264,0.889,-4.395,140.259,-4.089
-0.618,0.323,0.835,-9.949,134.460,-0.610
-0.626,0.290,0.787,-3.906,126.770,7.263
-0.615,0.254,0.755,4.395,127.014,13.367
-0.584,0.201,0.775,10.315,138.000,16.357
-0.563,0.171,0.895,15.686,153.809,18.433
-0.517,0.135,1.146,25.208,165.344,17.883
-0.505,0.079,1.214,41.748,155.396,13.733

-0.338,0.699,-2.095,-41.565,-283.752,-61.523
-0.390,0.656,-2.126,-41.931,-246.155,-40.100
-0.429,0.570,-2.036,-44.678,-204.468,-26.794
-0.505,0.539,-1.812,-44.556,-158.142,-17.883
-0.574,0.537,-1.515,-39.429,-111.084,-13.733
-0.644,0.528,-1.184,-25.696,-67.871,-9.155
-0.758,0.375,-0.779,-8.301,-31.189,0.183
-0.825,0.243,-0.398,-5.737,0.366,6.348
-0.881,0.260,-0.041,-18.494,22.644,2.747
-0.931,0.317,0.281,-26.550,27.649,-3.845
-0.998,0.369,0.439,-23.621,14.832,-7.141
-1.076,0.330,0.484,-20.935,-8.057,-6.775
-1.143,0.279,0.351,-22.095,-33.081,-6.226
-1.148,0.286,0.133,-28.015,-50.598,-10.376
-1.115,0.319,-0.154,-31.616,-62.195,-15.564
-1.088,0.314,-0.414,-28.198,-70.313,-16.235
-1.049,0.290,-0.572,-22.644,-71.838,-13.672
-1.012,0.270,-0.711,-18.433,-68.176,-13.000
-0.988,0.263,-0.774,-17.334,-59.448,-13.184
-0.951,0.263,-0.767,-15.869,-45.044,-13.245
-0.900,0.260,-0.676,-12.878,-27.832,-14.221
-0.833,0.305,-0.525,-10.254,-12.634,-14.709
-0.782,0.368,-0.377,-6.897,-4.150,-13.794
-0.763,0.381,-0.256,-0.305,-2.808,-9.888
-0.773,0.348,-0.170,5.371,-4.578,-3.296
-0.795,0.309,-0.147,7.446,-8.667,3.357
-0.834,0.301,-0.203,5.554,-13.428,8.423
-0.848,0.307,-0.286,1.892,-16.418,12.695
-0.854,0.279,-0.347,-1.099,-15.015,16.724
-0.867,0.232,-0.401,-1.465,-12.146,19.653
-0.892,0.165,-0.411,-1.587,-9.827,18.799
-0.895,0.142,-0.443,-2.686,-6.653,14.343
-0.907,0.173,-0.441,-5.615,-2.136,9.094
-0.899,0.240,-0.418,-6.104,0.732,5.981
-0.894,0.272,-0.391,0.000,0.488,4.395
-0.906,0.295,-0.361,10.925,-2.014,4.578
-0.919,0.302,-0.333,21.790,-5.615,5.005
-0.933,0.301,-0.331,27.405,-8.118,5.920
-0.969,0.304,-0.332,24.658,-6.836,7.324
-0.988,0.297,-0.307,16.968,-0.183,8.972
-0.979,0.299,-0.279,8.301,8.179,10.559
-0.958,0.320,-0.256,1.465,13.611,10.803
-0.937,0.362,-0.236,-1.770,14.465,9.827
-0.907,0.402,-0.216,-0.061,11.841,8.789
-0.899,0.413,-0.209,6.775,6.042,9.338
-0.919,0.364,-0.213,19.104,-0.610,11.597
-0.943,0.287,-0.227,28.992,-5.676,12.939
-0.966,0.217,-0.262,28.931,-6.470,11.963
-0.973,0.181,-0.304,19.775,-2.197,8.728
-0.967,0.180,-0.326,6.470,6.042,5.310
-0.953,0.196,-0.331,-5.859,14.465,2.991
-0.926,0.221,-0.321,-14.526,19.836,2.258
-0.891,0.277,-0.323,-18.860,21.667,2.441
-0.867,0.324,-0.311,-15.381,19.775,3.723
-0.874,0.321,-0.312,-3.052,14.465,6.287
-0.913,0.253,-0.309,12.024,8.057,8.545
-0.957,0.189,-0.312,19.836,5.737,9.644
-0.980,0.154,-0.306,16.785,10.376,8.362
-0.976,0.163,-0.299,7.690,18.066,5.310
-0.953,0.205,-0.298,-1.282,24.414,1.221
-0.921,0.279,-0.322,-6.287,26.428,-2.747
-0.893,0.344,-0.359,-5.798,24.963,-4.517
-0.872,0.379,-0.384,-1.282,23.376,-3.845
-0.860,0.388,-0.419,4.639,22.278,-1.221
-0.862,0.379,-0.451,9.338,21.973,2.319
-0.855,0.371,-0.498,10.315,23.865,5.615
-0.844,0.379,-0.551,9.583,28.320,8.057
-0.834,0.378,-0.588,9.827,33.936,9.338
-0.819,0.372,-0.616,10.132,40.588,10.010
-0.790,0.372,-0.652,7.690,47.363,9.949
-0.755,0.399,-0.715,1.648,54.993,9.155
-0.717,0.409,-0.794,-3.601,62.378,9.094
-0.708,0.411,-0.877,-5.737,70.618,10.498
-0.678,0.419,-0.917,-8.606,85.388,11.536
-0.647,0.415,-0.919,-6.958,101.379,13.550
-0.625,0.383,-0.874,1.770,115.723,15.808
-0.612,0.354,-0.775,11.292,128.357,16.418
-0.594,0.328,-0.670,19.348,137.634,18.127
-0.591,0.285,-0.572,27.344,141.602,23.132
-0.603,0.229,-0.511,33.936,141.602,29.419
-0.617,0.172,-0.481,36.499,143.555,34.302
-0.618,0.122,-0.468,35.095,150.208,36.499
-0.604,0.091,-0.451,31.311,161.743,35.889
-0.584,0.074,-0.427,28.931,175.659,32.837
-0.558,0.091,-0.420,33.203,188.110,26.428
-0.558,0.087,-0.326,46.570,199.951,17.822
-0.552,0.060,-0.157,66.956,211.914,12.512
-0.506,0.031,0.061,82.642,225.586,9.644
-0.517,-0.010,0.245,88.806,232.666,9.277
-0.542,-0.064,0.424,83.374,233.459,10.925
-0.564,-0.097,0.519,61.951,234.192,13.733
-0.568,-0.078,0.552,27.039,240.662,16.663
-0.531,-0.010,0.573,-4.517,250.916,18.066
-0.495,0.083,0.593,-19.958,260.010,16.235
-0.438,0.103,0.669,-13.428,263.672,12.451
-0.374,0.158,0.892,16.235,264.587,4.456
-0.309,0.204,1.138,58.655,256.836,-5.615
-0.315,0.167,1.395,101.624,228.638,-9.033
-0.365,0.058,1.532,129.761,185.486,-4.211
-0.446,0.027,1.523,126.709,145.508,2.991
-0.528,0.063,1.412,94.910,118.530,11.963
-0.610,0.118,1.261,58.472,104.431,23.193
-0.660,0.109,1.096,29.785,103.210,35.095
-0.703,0.014,0.984,8.057,110.901,43.213
-0.671,-0.052,0.937,-8.423,127.747,41.260
-0.616,-0.036,1.064,-12.268,149.292,27.832
-0.518,0.024,1.302,3.967,161.133,11.047
-0.477,0.077,1.534,32.166,153.137,-0.305
-0.462,0.086,1.615,60.059,121.704,-3.418
-0.395,0.045,1.844,76.721,74.829,0.000
-0.585,0.016,1.447,78.308,19.348,7.568
-0.645,0.019,1.332,66.528,-2.380,20.508
-0.708,-0.045,1.163,52.856,-19.653,27.100
-0.729,-0.141,1.010,36.926,-22.583,31.494
-0.758,-0.196,0.938,8.850,-0.122,32.898
-0.699,-0.217,0.919,-12.390,25.940,26.001
-0.635,-0.190,1.034,-20.508,52.185,12.939
-0.551,-0.129,1.177,-16.785,64.941,-0.122
-0.487,-0.038,1.335,-6.836,61.035,-8.362

0.286,-0.541,2.580,90.149,-88.928,-26.062
0.344,-0.713,2.754,69.519,-112.854,-26.733
0.322,-0.782,2.848,35.828,-135.620,-24.841
0.272,-0.790,2.842,2.686,-160.767,-21.057
0.178,-0.772,2.712,-22.766,-193.604,-18.433
0.141,-0.823,2.464,-41.931,-234.070,-20.752
0.120,-0.791,2.132,-56.213,-276.062,-29.602
0.111,-0.747,1.821,-56.091,-316.162,-41.565
0.095,-0.723,1.494,-38.879,-355.652,-55.237
0.073,-0.744,1.123,-19.531,-393.738,-68.970
0.064,-0.791,0.748,-8.606,-426.147,-82.825
0.103,-0.734,0.317,-11.597,-444.214,-95.215
0.114,-0.665,-0.073,-24.719,-446.594,-102.417
0.103,-0.571,-0.410,-38.025,-433.289,-102.966
0.069,-0.356,-0.650,-48.828,-403.076,-108.948
0.095,-0.040,-0.819,-48.645,-370.667,-128.784
0.195,0.358,-0.904,-30.823,-351.074,-158.997
0.344,0.859,-1.101,-1.404,-354.187,-193.604
0.607,1.260,-1.408,35.217,-386.414,-221.619
0.765,1.458,-1.765,65.002,-435.547,-228.760
0.802,1.629,-2.115,53.406,-463.135,-216.675
0.667,1.775,-2.519,-5.188,-445.129,-185.364
0.261,1.964,-2.871,-77.698,-369.995,-125.610
-0.183,1.922,-2.769,-124.207,-230.774,-39.490
-0.385,1.573,-2.308,-127.014,-65.125,34.851
-0.368,0.967,-1.402,-87.585,56.946,79.041
-0.507,0.398,-0.596,-45.166,110.046,99.304
-0.829,0.070,-0.026,-24.658,114.624,100.464
-1.116,-0.187,0.430,-11.230,97.778,87.891
-1.339,-0.374,0.675,-0.183,72.876,72.266
-1.490,-0.430,0.786,1.343,41.748,56.396
-1.521,-0.364,0.743,-7.690,9.949,36.377
-1.478,-0.195,0.510,-21.484,-18.555,16.235
-1.395,0.047,0.186,-31.372,-43.213,-1.282
-1.311,0.238,-0.111,-31.372,-60.730,-14.587
-1.204,0.374,-0.343,-25.452,-67.932,-22.766
-1.049,0.422,-0.565,-19.714,-68.665,-28.320
-0.941,0.417,-0.682,-12.817,-66.162,-28.870
-0.861,0.410,-0.693,-6.409,-56.885,-24.902
-0.814,0.366,-0.633,-0.427,-44.434,-19.104
-0.788,0.313,-0.568,1.770,-30.579,-11.414
-0.777,0.301,-0.483,-2.441,-14.526,-6.104
-0.749,0.317,-0.373,-6.470,0.977,-3.967
-0.719,0.336,-0.273,-5.066,11.475,-2.014
-0.727,0.352,-0.228,0.854,13.306,2.625
-0.757,0.324,-0.198,7.996,10.986,9.460
-0.801,0.250,-0.187,13.489,8.362,17.273
-0.844,0.173,-0.216,13.794,6.897,24.109
-0.879,0.129,-0.245,6.470,8.789,26.672
-0.891,0.127,-0.312,-1.709,10.803,24.841
-0.889,0.166,-0.402,-7.874,12.390,21.423
-0.893,0.211,-0.455,-8.972,15.137,17.944
-0.889,0.238,-0.443,0.916,15.137,14.954
-0.882,0.238,-0.406,15.137,12.268,12.024
-0.876,0.241,-0.380,23.804,7.874,10.559
-0.888,0.257,-0.397,24.719,3.967,12.817
-0.901,0.272,-0.425,23.621,2.686,15.930
-0.905,0.281,-0.446,22.217,4.089,18.433
-0.905,0.302,-0.480,20.508,8.850,20.447
-0.904,0.320,-0.522,17.029,16.541,21.973
-0.893,0.319,-0.567,12.634,26.489,23.376
-0.867,0.306,-0.607,5.432,39.429,24.963
-0.870,0.297,-0.644,-5.432,53.589,26.794
-0.827,0.311,-0.654,-18.738,70.496,26.733
-0.769,0.346,-0.631,-28.748,87.219,25.757
-0.732,0.392,-0.577,-28.931,98.755,24.963
-0.702,0.432,-0.489,-18.494,102.478,26.245
-0.677,0.443,-0.415,-1.282,98.511,31.677
-0.681,0.416,-0.407,20.325,87.830,41.077
-0.706,0.338,-0.427,43.823,76.233,51.392
-0.724,0.248,-0.466,63.171,70.007,59.143
-0.726,0.184,-0.505,72.937,71.411,63.049
-0.759,0.124,-0.536,74.341,78.918,65.125
-0.807,0.049,-0.539,67.383,95.581,66.833
-0.834,-0.025,-0.516,49.194,121.277,67.749
-0.854,-0.072,-0.456,19.714,152.771,67.688
-0.826,-0.066,-0.356,-17.761,187.378,66.956
-0.770,0.002,-0.268,-55.115,217.285,66.589
